MAP_PAR_ID,j_new_cons,j_renovati,j_occupanc,ownertype,j_zip,Year,valuation,Long,Lat
1102757000,FALSE,TRUE,1-4FAM,*,2130,2016,100000,-71.10483411,42.30375648
1100540000,FALSE,TRUE,1-2FAM,t,2119,2016,250000,-71.09503904,42.32384784
1100522000,FALSE,TRUE,1-2FAM,*,2119,2023,26980,-71.09459407,42.32408434
2201524000,FALSE,TRUE,1-2FAM,*,2134,2023,27242,-71.12990821,42.35718343
1500410000,FALSE,FALSE,1-3FAM,t,2122,2021,11500,-71.05916745,42.30742295
1200122000,FALSE,TRUE,1-3FAM,*,2119,2021,19062,-71.08019291,42.32487817
1602441000,FALSE,FALSE,VacLd,c,2122,2018,1000,-71.04482642,42.28714902
2200818000,FALSE,FALSE,Multi,c,2135,2011,73000,-71.14047042,42.36206267
2001217000,FALSE,TRUE,1-2FAM,*,2131,2023,1000,-71.13941247,42.28482536
1302759000,FALSE,TRUE,1-3FAM,*,2125,2017,360000,-71.05421318,42.31485316
1904006000,FALSE,TRUE,1-3FAM,t,2131,2011,23000,-71.12094475,42.2795787
1806584000,FALSE,FALSE,Comm,*,2131,2012,150,-71.10573969,42.28664408
1806580000,FALSE,FALSE,Comm,*,2131,2016,2000,-71.10643035,42.28693405
1806577000,FALSE,TRUE,Comm,*,2131,2023,15000,-71.10685481,42.28716363
1704697000,FALSE,FALSE,1-2FAM,t,2124,2021,26000,-71.0676206,42.28631315
2005112000,FALSE,FALSE,1-2FAM,*,2131,2015,750,-71.1352314,42.29393273
1804239000,TRUE,TRUE,1-2FAM,*,2126,2020,8100,-71.10770322,42.26774601
1000023000,FALSE,FALSE,1-3FAM,c,2120,2019,9000,-71.10210022,42.33396576
1000024000,FALSE,TRUE,1-2FAM,*,2120,2016,2100,-71.10207225,42.33401031
1605053005,FALSE,TRUE,Other,*,2124,2022,7810,-71.05950851,42.28040422
1404893000,FALSE,FALSE,1-3FAM,*,2126,2014,475,-71.09342939,42.28382166
1602223000,FALSE,FALSE,1-2FAM,*,2122,2020,1000,-71.05237986,42.29183161
1100555000,FALSE,TRUE,1-3FAM,c,2119,2019,3149.16,-71.09499253,42.32340778
1100946000,FALSE,TRUE,1-2FAM,*,2119,2019,200000,-71.09753599,42.31806831
1102674000,FALSE,TRUE,1-3FAM,t,2130,2016,240000,-71.10765516,42.3037632
2006182000,FALSE,TRUE,1-2FAM,*,2132,2023,2910.9,-71.14980981,42.29152887
1605303000,FALSE,TRUE,1-2FAM,*,2124,2024,31000,-71.0607797,42.28311517
1102144000,FALSE,TRUE,1-2FAM,c,2130,2018,3500,-71.10382604,42.31525008
2006913000,FALSE,FALSE,1-2FAM,*,2132,2014,15000,-71.16714833,42.28993562
2004639000,FALSE,FALSE,1-2FAM,*,2131,2012,100,-71.1407606,42.28988699
2004636000,FALSE,TRUE,1Unit,*,2131,2016,54000,-71.14116069,42.28978288
2203700000,FALSE,FALSE,1-7FAM,*,2135,2018,4700,-71.17047385,42.35072154
2203698000,FALSE,TRUE,1-2FAM,*,2135,2022,8000,-71.17026529,42.35101177
1904282000,TRUE,FALSE,1-2FAM,*,2131,2016,0,-71.11708675,42.28664953
1904295000,FALSE,FALSE,1-2FAM,*,2131,2019,18343.24,-71.11634405,42.28683536
1102696000,FALSE,TRUE,1Unit,*,2130,2024,21300,-71.10557071,42.30205679
1904489000,FALSE,TRUE,1-2FAM,*,2130,2022,2500,-71.11378139,42.29018953
1904486000,FALSE,FALSE,1-2FAM,*,2130,2013,8000,-71.11394958,42.29055184
1702878000,FALSE,TRUE,1-3FAM,*,2124,2017,250000,-71.07357017,42.28250182
1600895000,FALSE,TRUE,1-2FAM,t,2122,2015,18000,-71.05795696,42.2966661
1200348000,FALSE,FALSE,1-2FAM,t,2119,2016,1000,-71.07816602,42.3229563
2201530000,FALSE,FALSE,Multi,t,2134,2012,500,-71.13033537,42.35733481
1500408000,FALSE,TRUE,1-2FAM,*,2122,2016,15500,-71.05941558,42.30742884
1200117000,FALSE,FALSE,1-3FAM,*,2119,2021,2000,-71.07949755,42.32522499
1302519000,FALSE,TRUE,1-2FAM,t,2125,2021,2800,-71.05072383,42.31052979
1302525000,FALSE,TRUE,1-2FAM,*,2125,2023,5500,-71.05037928,42.31072828
2001215001,FALSE,TRUE,1Unit,*,2131,2024,6500,-71.139193,42.284693
2000378000,FALSE,FALSE,1-2FAM,*,2131,2011,0,-71.13271791,42.28398848
2000360000,FALSE,FALSE,Multi,c,2131,2018,1200,-71.13210241,42.28321922
2000382000,FALSE,TRUE,1-2FAM,*,2131,2021,11800,-71.13227695,42.28371087
2102864000,FALSE,FALSE,Comm,t,2135,2013,13400,-71.15345033,42.34587867
1103781000,FALSE,FALSE,1-3FAM,t,2130,2022,1800,-71.10703364,42.29936466
1103778000,FALSE,FALSE,1-2FAM,t,2130,2020,27040,-71.10749412,42.29907785
1202986000,FALSE,TRUE,Comm,*,2119,2020,87120,-71.09213972,42.3165114
1900520010,FALSE,TRUE,Comm,c,2130,2023,15000,-71.10928035,42.31177284
1900513010,FALSE,TRUE,Multi,t,2130,2022,34227.8,-71.10883071,42.31195361
1900511000,FALSE,TRUE,1-2FAM,*,2130,2023,2100,-71.1084557,42.31233828
1002552000,FALSE,FALSE,1-2FAM,*,2130,2022,5000,-71.10607827,42.32110979
2203694000,FALSE,FALSE,1-2FAM,*,2135,2022,20000,-71.17036171,42.35125164
1904487000,FALSE,FALSE,1-2FAM,*,2130,2024,5000,-71.11377217,42.29059136
1904007000,FALSE,TRUE,1-3FAM,t,2131,2022,2800,-71.12113431,42.27969558
1904005000,FALSE,TRUE,1-3FAM,c,2131,2010,11820,-71.12094374,42.27973044
1000018000,FALSE,TRUE,1-2FAM,*,2120,2022,2500,-71.10224377,42.33373785
1000029000,FALSE,FALSE,1-2FAM,*,2120,2015,0,-71.10192982,42.33423534
1600619010,FALSE,FALSE,1-3FAM,t,2122,2017,1700,-71.05898491,42.29937509
2000541000,FALSE,FALSE,1-2FAM,*,2131,2018,600,-71.13733604,42.2787877
1901675000,FALSE,TRUE,1-2FAM,*,2130,2011,375,-71.12030691,42.31249305
1103544000,FALSE,TRUE,Comm,t,2130,2015,128000,-71.11565621,42.30704882
1904278000,FALSE,FALSE,1-3FAM,*,2131,2023,12000,-71.11635793,42.286611
2004656000,FALSE,TRUE,1-2FAM,t,2131,2024,14800,-71.13857684,42.28828532
1200106000,FALSE,FALSE,Multi,*,2119,2023,100000,-71.0827631,42.32599039
1200111000,FALSE,TRUE,1-2FAM,*,2119,2023,2585.55,-71.0828909,42.32621723
1201461000,FALSE,TRUE,1-2FAM,c,2119,2019,5000,-71.08631807,42.32510336
1201391010,FALSE,TRUE,1-2FAM,t,2119,2023,14000,-71.08611993,42.32474878
1103427000,FALSE,FALSE,1-2FAM,*,2130,2022,14760,-71.11803611,42.30494732
1900488002,FALSE,TRUE,3unit,*,2130,2023,50000,-71.1075554,42.31194142
1102744000,FALSE,TRUE,1-2FAM,*,2130,2021,0,-71.10684894,42.30396063
1810260000,FALSE,FALSE,7More,t,2136,2012,822.85,-71.12227763,42.24933578
1704267000,FALSE,TRUE,1-2FAM,*,2124,2015,5000,-71.06937607,42.28091144
1200109000,FALSE,TRUE,Comm,c,2119,2017,17000,-71.08307038,42.32599758
1103429000,FALSE,FALSE,1-2FAM,*,2130,2019,3000,-71.11832326,42.30500848
2001366000,FALSE,FALSE,1-2FAM,t,2131,2016,3000,-71.1391818,42.28642762
1303361000,FALSE,TRUE,1-2FAM,*,2125,2024,8983.82,-71.05469108,42.31963706
1200326000,FALSE,TRUE,3unit,t,2119,2010,500,-71.0796617,42.32270612
1703920000,FALSE,FALSE,1-2FAM,*,2126,2017,7000,-71.07653076,42.27207954
1703919000,FALSE,TRUE,1-3FAM,*,2126,2021,2000,-71.07652245,42.27223302
1500006000,FALSE,TRUE,1-2FAM,*,2122,2011,500,-71.05614424,42.302763
1704268000,FALSE,TRUE,1-3FAM,*,2124,2020,2000,-71.06901405,42.28101864
1404872000,FALSE,FALSE,1-2FAM,*,2126,2017,15000,-71.09301537,42.28391554
1704845001,FALSE,TRUE,1-2FAM,*,2124,2020,1500,-71.06779741,42.2890437
1704846000,FALSE,TRUE,1-2FAM,*,2124,2021,8669,-71.0679911,42.28903471
1903232000,FALSE,FALSE,Multi,c,2131,2021,9000,-71.12066586,42.28901461
1900529020,FALSE,TRUE,1-2FAM,*,2130,2023,18500,-71.10964895,42.31218052
2004880000,FALSE,FALSE,1-2FAM,*,2131,2014,2600,-71.13556242,42.29007929
1100524000,FALSE,TRUE,1-2FAM,*,2119,2019,268700,-71.09419788,42.32391372
1100520000,FALSE,TRUE,1-2FAM,*,2119,2016,4500,-71.09488241,42.32422396
1100561000,FALSE,FALSE,1-3FAM,*,2119,2017,2300,-71.09547477,42.32387562
1100553000,FALSE,TRUE,1-3FAM,*,2119,2011,300,-71.09482451,42.32336665
1100943000,FALSE,FALSE,1-2FAM,*,2119,2024,9805.94,-71.09734353,42.31806406
2004661000,FALSE,FALSE,1-2FAM,*,2131,2023,1200,-71.13904675,42.2883828
2004655000,FALSE,TRUE,1-2FAM,*,2131,2020,1950,-71.13863609,42.28843081
1200120000,FALSE,TRUE,1-2FAM,*,2119,2010,1000,-71.08005109,42.3247483
1302520000,FALSE,FALSE,1-2FAM,*,2125,2024,1000,-71.05090148,42.31061653
1302518000,FALSE,FALSE,1-2FAM,*,2125,2023,24300,-71.05055188,42.3104339
1201449000,FALSE,TRUE,1-2FAM,t,2119,2011,500,-71.08678354,42.3261727
1200286000,FALSE,FALSE,1-3FAM,*,2119,2018,4000,-71.08029853,42.32313602
1102466000,FALSE,TRUE,1-2FAM,*,2130,2021,3500,-71.09950408,42.3102366
1301530000,FALSE,TRUE,1-2FAM,*,2125,2023,4500,-71.06187483,42.31295045
1302980000,FALSE,FALSE,1-3FAM,*,2125,2023,105000,-71.05323178,42.31615331
1302989000,FALSE,FALSE,1-3FAM,*,2125,2018,18900,-71.05355153,42.31595588
1903182000,FALSE,TRUE,1-2FAM,*,2131,2012,7280,-71.12416982,42.28711411
1903178000,FALSE,FALSE,1-2FAM,t,2131,2018,2952,-71.12365995,42.28716583
1900851000,FALSE,TRUE,1Unit,*,2130,2017,7144,-71.111783,42.31716734
1900850000,FALSE,TRUE,1-3FAM,*,2130,2017,36500,-71.11190451,42.31722987
1301369001,FALSE,TRUE,1-3FAM,o,2125,2023,5400,-71.06309527,42.31584796
1302991000,FALSE,TRUE,1-3FAM,t,2125,2017,217000,-71.05381525,42.31600307
1302976000,FALSE,FALSE,3unit,*,2125,2022,9800,-71.05393694,42.31632567
1302973000,FALSE,FALSE,1Unit,o,2125,2019,2600,-71.05404234,42.31598824
1704270000,FALSE,TRUE,1-2FAM,*,2124,2017,1000,-71.06888001,42.28075998
1602762000,FALSE,TRUE,1-3FAM,*,2122,2009,100,-71.04132615,42.28625047
1602222000,FALSE,TRUE,1-2FAM,c,2122,2023,5000,-71.05253112,42.29178609
2101843000,TRUE,FALSE,Comm,c,2135,2024,2500,-71.14447001,42.34503084
1806361000,FALSE,TRUE,1-2FAM,*,2131,2022,7600,-71.11693061,42.28592925
1605383000,FALSE,FALSE,Comm,c,2124,2021,92700,-71.05423143,42.27823577
1605381000,FALSE,TRUE,7More,o,2124,2023,10000,-71.05479331,42.27881391
1503004000,FALSE,FALSE,1-2FAM,t,2122,2023,1800,-71.0601226,42.30874063
1901513000,FALSE,TRUE,Multi,o,2130,2017,25000,-71.11594877,42.30886295
2001055000,FALSE,FALSE,1-2FAM,*,2131,2014,1270,-71.13862065,42.28260398
1500009000,FALSE,FALSE,Comm,c,2122,2023,1400,-71.0560356,42.30338235
2101848000,FALSE,FALSE,7More,b,2135,2011,4950,-71.14331449,42.34497774
1502698000,FALSE,FALSE,1-3FAM,*,2125,2019,6284.51,-71.06631505,42.31247443
2009215001,FALSE,TRUE,Comm,c,2132,2022,750,-71.17019442,42.27803482
1503100000,FALSE,FALSE,Comm,*,2125,2019,48500,-71.05765258,42.30837243
1602617008,FALSE,TRUE,Comm,c,2122,2021,2300,-71.04106251,42.29216484
1604620000,FALSE,FALSE,1-2FAM,*,2124,2015,2500,-71.04928487,42.28116974
1604610000,FALSE,TRUE,1-2FAM,*,2124,2023,3000,-71.04833575,42.28161907
1502982000,TRUE,TRUE,Comm,c,2125,2024,2000,-71.06024695,42.30946891
1502987000,TRUE,TRUE,Multi,*,2125,2021,1100000,-71.05935931,42.30886355
1804264000,FALSE,FALSE,1-2FAM,*,2126,2017,600,-71.10837045,42.26769407
1805754000,FALSE,TRUE,1-2FAM,*,2131,2015,6500,-71.1249536,42.27420316
1600291000,FALSE,TRUE,Comm,*,2122,2020,3000,-71.05159197,42.29686892
1604088000,FALSE,FALSE,1-2FAM,*,2122,2014,1200,-71.05198453,42.28423017
1200110000,FALSE,FALSE,1-4FAM,*,2119,2014,200,-71.08304181,42.32610564
2001367000,FALSE,TRUE,1-3FAM,*,2131,2016,135700,-71.13932259,42.28638331
1900485000,FALSE,FALSE,1-3FAM,t,2130,2015,2050,-71.10709133,42.31219173
1900486000,FALSE,TRUE,2unit,t,2130,2011,400,-71.10725562,42.31218682
1102743020,FALSE,TRUE,Multi,*,2130,2023,2000,-71.10700717,42.30414262
1602761000,FALSE,FALSE,1-2FAM,t,2122,2017,200,-71.04112965,42.28615984
1404894000,TRUE,FALSE,1-3FAM,t,2126,2018,199,-71.09357883,42.28389797
1404871000,FALSE,FALSE,1-3FAM,*,2126,2021,1895,-71.09313524,42.28397573
2001053000,FALSE,TRUE,1-2FAM,*,2131,2016,6100,-71.13864376,42.28290444
2101844000,FALSE,TRUE,Comm,c,2135,2018,47900,-71.14493945,42.34536341
1704879000,FALSE,FALSE,1-2FAM,*,2124,2018,6835,-71.06805893,42.28927849
1900536000,FALSE,FALSE,1-2FAM,*,2130,2013,3500,-71.10984373,42.31185131
1900538000,FALSE,FALSE,1-3FAM,c,2130,2018,16535,-71.11012571,42.3120235
1100538000,FALSE,FALSE,1-2FAM,*,2119,2016,1100,-71.09522025,42.32402481
1100544000,TRUE,TRUE,1-2FAM,*,2119,2021,1493172,-71.09449722,42.32368144
1904277000,FALSE,TRUE,1-2FAM,*,2131,2019,500,-71.11618196,42.28662297
2100085000,FALSE,TRUE,1-2FAM,*,2215,2023,26352,-71.10505271,42.34574187
1103458000,FALSE,FALSE,1-2FAM,*,2130,2020,15169,-71.11813079,42.30527837
1301789000,FALSE,TRUE,1-2FAM,*,2125,2020,5700,-71.06140509,42.31640535
1200328000,FALSE,TRUE,1-2FAM,*,2119,2016,98000,-71.07956044,42.32281859
1200330000,FALSE,FALSE,1-4FAM,c,2119,2021,13673.68,-71.07939973,42.32270131
1200325000,FALSE,FALSE,1-3FAM,*,2119,2020,5500,-71.07974633,42.32264142
1900480000,FALSE,TRUE,1-2FAM,*,2130,2022,4000,-71.10762803,42.31239908
1901642010,FALSE,TRUE,1-2FAM,t,2130,2021,2000,-71.11972762,42.31002782
1904882000,FALSE,TRUE,1-2FAM,*,2130,2019,8900,-71.11651256,42.29268976
1500080000,FALSE,TRUE,Comm,t,2122,2017,5000,-71.05916806,42.30257451
1604156000,FALSE,FALSE,Multi,*,2122,2019,15430,-71.04782468,42.28474265
1812496000,FALSE,TRUE,1-2FAM,*,2136,2013,10200,-71.14175352,42.24257298
1600061000,FALSE,TRUE,1-3FAM,*,2122,2012,15180,-71.05203643,42.3014294
1600056000,FALSE,FALSE,2unit,t,2122,2019,150,-71.05169551,42.3016215
1600354000,TRUE,FALSE,Multi,t,2122,2021,1267500,-71.0526518,42.29497797
1600335000,FALSE,TRUE,1Unit,*,2122,2017,78000,-71.05233002,42.2952327
1502705000,FALSE,FALSE,1-2FAM,*,2125,2013,14000,-71.0663117,42.31281951
1602617007,FALSE,TRUE,Comm,c,2122,2019,1000,-71.04063014,42.2926035
1602617002,FALSE,FALSE,Comm,c,2122,2020,12000,-71.04002236,42.29176879
1605383001,FALSE,FALSE,Comm,c,2124,2011,12000,-71.05444543,42.27800816
1604609000,FALSE,TRUE,1-2FAM,*,2124,2020,1000,-71.04856169,42.28165244
1600405000,FALSE,TRUE,1-3FAM,t,2122,2017,500,-71.05395699,42.29441894
1605074000,FALSE,FALSE,1-3FAM,t,2124,2015,13500,-71.05847734,42.28100444
1703777000,TRUE,FALSE,1-2FAM,t,2126,2023,8000,-71.0724523,42.27204451
2200726000,FALSE,FALSE,Comm,c,2135,2018,7500,-71.14281239,42.35870099
1200406000,FALSE,TRUE,Multi,c,2119,2023,350,-71.077966,42.32127022
1702037000,FALSE,TRUE,Comm,c,2124,2021,4000,-71.07880693,42.28286081
1103698000,FALSE,FALSE,1-3FAM,*,2130,2022,500,-71.11202117,42.29942433
1704428000,FALSE,FALSE,1-2FAM,*,2124,2017,9000,-71.06832412,42.28078212
1704424000,FALSE,TRUE,1-2FAM,*,2124,2022,77195.1,-71.06805082,42.28025904
1101715000,FALSE,TRUE,Comm,*,2119,2023,9500,-71.09650711,42.31728111
1101685000,FALSE,FALSE,1-3FAM,*,2119,2019,500,-71.09608091,42.31728914
1200928000,FALSE,FALSE,1-2FAM,*,2119,2017,7000,-71.07897279,42.3164983
2001301000,FALSE,TRUE,1-2FAM,*,2131,2021,1000,-71.14286576,42.28330099
2001313000,FALSE,TRUE,1-2FAM,*,2131,2018,2500,-71.14318722,42.28343606
2001303000,FALSE,TRUE,1-2FAM,t,2131,2015,35758,-71.14309997,42.28310106
2004694000,FALSE,FALSE,1-2FAM,t,2131,2020,3196,-71.13961826,42.28999465
1202020000,FALSE,TRUE,1-2FAM,*,2121,2019,19870,-71.08787795,42.31465486
1202954000,FALSE,TRUE,1Unit,c,2121,2023,4000,-71.0801217,42.31552266
1202957000,FALSE,TRUE,1-2FAM,*,2121,2022,18800,-71.08039289,42.31567786
1200403000,FALSE,FALSE,Multi,c,2119,2013,1300,-71.07862429,42.32154718
1403633000,FALSE,TRUE,1-2FAM,*,2124,2021,29015.44,-71.08522921,42.28566865
1902264000,FALSE,TRUE,Other,*,2130,2023,0,-71.12820161,42.31431145
1904330000,FALSE,TRUE,1-2FAM,*,2131,2019,700,-71.11572082,42.28822713
1904331010,FALSE,FALSE,1-2FAM,*,2131,2018,400,-71.11545311,42.28819254
1902709000,FALSE,TRUE,1-2FAM,t,2130,2019,31750,-71.128936,42.30445262
1902711000,FALSE,FALSE,1-2FAM,*,2130,2013,1125,-71.12920955,42.30447436
1806368000,TRUE,FALSE,1-2FAM,*,2131,2018,400000,-71.1165731,42.28601543
1806365000,TRUE,FALSE,1-2FAM,t,2131,2018,400000,-71.1166761,42.28623937
1302619000,FALSE,TRUE,Comm,c,2125,2019,310000,-71.05339523,42.31167763
1302685000,TRUE,TRUE,1-2FAM,t,2125,2019,950000,-71.05371337,42.31207699
1302687000,TRUE,TRUE,1-2FAM,c,2125,2020,2000000,-71.05380086,42.31186884
1802047000,FALSE,FALSE,1-2FAM,*,2126,2023,7500,-71.10341865,42.26906622
1904447000,FALSE,TRUE,1-2FAM,*,2131,2023,2000,-71.1159856,42.28875329
1904445000,TRUE,TRUE,1-2FAM,c,2131,2023,828000,-71.11586366,42.28863019
2002963002,FALSE,FALSE,Multi,t,2132,2016,0,-71.15071612,42.26890735
2204933000,FALSE,TRUE,1-2FAM,*,2135,2024,2000,-71.15532459,42.34534393
2012051010,FALSE,TRUE,1-2FAM,*,2132,2022,5000,-71.15044261,42.26146559
2201523000,FALSE,TRUE,1-2FAM,t,2134,2017,15000,-71.12998986,42.35730704
1602438000,FALSE,FALSE,Other,*,2122,2019,300,-71.04546718,42.28719567
1101450000,FALSE,FALSE,1-2FAM,*,2130,2022,1700,-71.0992891,42.31290117
1302521000,FALSE,FALSE,1-2FAM,*,2125,2011,2000,-71.05111512,42.31072098
1302522000,FALSE,FALSE,1-2FAM,*,2125,2015,15865,-71.05115082,42.31090777
1603308000,FALSE,FALSE,1-2FAM,*,2124,2019,26300,-71.05875691,42.28526524
1302758000,FALSE,TRUE,1-2FAM,*,2125,2020,5569,-71.05441118,42.31489323
1301569000,FALSE,TRUE,1-3FAM,c,2125,2023,29000,-71.05980182,42.31135728
1301570000,FALSE,TRUE,1-2FAM,*,2125,2022,1,-71.06001452,42.31145716
1200287000,FALSE,FALSE,1-3FAM,*,2119,2012,450,-71.08022013,42.32319514
1102676000,FALSE,TRUE,1-3FAM,t,2130,2023,2000,-71.10725546,42.30358141
2006173000,FALSE,FALSE,Multi,*,2132,2013,500,-71.14979193,42.29193245
2204840000,FALSE,FALSE,1-2FAM,*,2135,2015,4200,-71.15689258,42.34796098
2204843000,FALSE,FALSE,1-2FAM,*,2135,2012,150,-71.1569999,42.34777792
2204847000,FALSE,FALSE,1-2FAM,*,2135,2015,1,-71.15728213,42.34791669
1703893000,FALSE,FALSE,1-3FAM,*,2126,2021,600,-71.07689122,42.27223378
1605001000,FALSE,FALSE,1-2FAM,*,2124,2015,5500,-71.06187264,42.278449
1605016000,FALSE,FALSE,VacLd,b,2124,2023,500,-71.06368591,42.27665838
1500008000,FALSE,TRUE,1-2FAM,c,2122,2016,2967,-71.0561024,42.30305321
1500004000,FALSE,FALSE,Comm,*,2122,2022,51454.33,-71.05607178,42.30243005
2101830000,TRUE,TRUE,Multi,t,2135,2023,5000,-71.14138465,42.34752726
2101829000,FALSE,TRUE,Multi,c,2135,2019,47900,-71.14117253,42.34865296
2101842000,TRUE,FALSE,VacLd,c,2135,2020,1200000,-71.1440099,42.34488859
1502697000,TRUE,FALSE,1-2FAM,*,2125,2022,7250,-71.06614498,42.31239732
1605374000,FALSE,TRUE,VacLd,*,2124,2019,500,-71.05716273,42.27820148
1604618000,TRUE,TRUE,1-2FAM,*,2124,2021,4500,-71.0489504,42.28129752
1502986000,FALSE,FALSE,1-2FAM,*,2125,2014,3000,-71.05946458,42.30898031
1502985000,FALSE,TRUE,1-2FAM,*,2125,2012,16000,-71.05978875,42.30901331
1100587000,FALSE,TRUE,1-2FAM,t,2119,2018,12739,-71.09632355,42.32590636
2203912000,FALSE,TRUE,1-2FAM,*,2135,2015,12000,-71.16367365,42.34993488
2003967000,FALSE,TRUE,1-2FAM,*,2132,2022,110000,-71.14860513,42.29502427
2003961001,FALSE,TRUE,1-2FAM,*,2132,2012,6500,-71.14917509,42.29465606
2007645000,FALSE,FALSE,1-2FAM,*,2132,2010,6300,-71.1687776,42.29209664
2204918015,FALSE,FALSE,1-2FAM,*,2135,2017,2500,-71.15481481,42.34660294
1811799000,FALSE,FALSE,1-2FAM,*,2136,2016,5380,-71.13104849,42.25265506
1502099000,TRUE,FALSE,Comm,c,2125,2022,2500,-71.06813473,42.30666113
1900099000,FALSE,TRUE,1-3FAM,o,2130,2023,4000,-71.10706859,42.3207923
1602032000,FALSE,TRUE,1-2FAM,*,2122,2020,9118,-71.05318393,42.28986737
1602027000,FALSE,TRUE,1-2FAM,t,2122,2015,40000,-71.05291029,42.28996537
1101230000,FALSE,FALSE,Multi,*,2130,2022,1000,-71.10237306,42.31787355
1200814000,FALSE,FALSE,1-2FAM,*,2119,2020,1000,-71.07878407,42.31888074
1200815000,FALSE,FALSE,1-2FAM,*,2119,2012,20000,-71.07889707,42.31892486
2201790000,FALSE,TRUE,1-2FAM,*,2134,2016,12000,-71.13719921,42.35546069
2004733000,FALSE,TRUE,1-2FAM,t,2131,2020,350,-71.13855494,42.28984871
2004755000,FALSE,TRUE,1-2FAM,*,2131,2022,8000,-71.13811939,42.28997288
1102136000,FALSE,TRUE,1-2FAM,t,2130,2016,288000,-71.10372096,42.31569249
2004638000,FALSE,TRUE,1-2FAM,t,2131,2019,4000,-71.14094702,42.29001005
2004632000,FALSE,FALSE,1-2FAM,*,2131,2018,200,-71.14096445,42.28946715
2203695000,FALSE,TRUE,1-2FAM,*,2135,2010,600,-71.17009216,42.35125296
1904490000,FALSE,FALSE,1-2FAM,*,2130,2022,18280.26,-71.11373602,42.29002844
1301592000,FALSE,TRUE,1-3FAM,o,2125,2023,29500,-71.06100908,42.31197407
1903226000,FALSE,FALSE,1-2FAM,*,2131,2018,3600,-71.12251505,42.28890234
1601524000,TRUE,TRUE,Comm,*,2124,2015,1554500,-71.06423959,42.28724663
1601530000,FALSE,FALSE,7More,b,2124,2017,48000,-71.06437094,42.28683709
1601504000,TRUE,FALSE,Multi,c,2124,2019,1500000,-71.06418846,42.28828199
1601518000,FALSE,FALSE,1-2FAM,*,2124,2013,6400,-71.06455301,42.28799186
1811394000,FALSE,FALSE,1-2FAM,*,2136,2020,10610,-71.12950034,42.26026795
2000852000,TRUE,TRUE,1-2FAM,*,2131,2017,410000,-71.139932,42.27881442
1704964000,FALSE,FALSE,1-2FAM,*,2124,2021,30475,-71.06641685,42.28796688
1101470000,FALSE,TRUE,1-2FAM,*,2119,2023,1580,-71.09897383,42.31370441
1101471000,FALSE,TRUE,Other,*,2119,2020,575,-71.0988536,42.31389199
1811780010,FALSE,TRUE,1-2FAM,*,2136,2018,178,-71.1305036,42.25362843
2008342000,FALSE,TRUE,1-2FAM,*,2132,2023,2800,-71.16123174,42.2813445
1100227000,TRUE,FALSE,1-3FAM,t,2119,2019,400,-71.09049987,42.32305715
1200625000,FALSE,TRUE,1-3FAM,*,2119,2020,300,-71.08614487,42.32324823
1200623003,FALSE,TRUE,Multi,t,2119,2023,28500,-71.0865479,42.32326487
1605077000,FALSE,FALSE,1-2FAM,c,2124,2019,400,-71.05853655,42.2814563
1103174000,FALSE,TRUE,1-3FAM,t,2130,2019,600,-71.11244362,42.30558389
1904956010,FALSE,FALSE,1-2FAM,t,2130,2023,2500,-71.11921469,42.28778642
1102478000,FALSE,TRUE,1-2FAM,*,2130,2016,9985,-71.10080703,42.31026418
1102463000,FALSE,FALSE,1-2FAM,*,2130,2011,360,-71.10012214,42.31039773
1302983000,FALSE,TRUE,1-3FAM,t,2125,2019,1415.36,-71.05271942,42.31579717
1501682000,FALSE,TRUE,1-3FAM,c,2122,2022,2500,-71.06460392,42.30624482
1501685000,FALSE,TRUE,1-3FAM,c,2122,2014,2500,-71.06487871,42.3063067
1901714000,FALSE,FALSE,1-2FAM,t,2130,2023,600,-71.1194632,42.31241683
2001240000,FALSE,TRUE,1-2FAM,*,2131,2021,400,-71.13964407,42.28515544
1900539000,FALSE,FALSE,Comm,*,2130,2013,700,-71.1102806,42.31208974
1100519000,FALSE,TRUE,VacLd,o,2119,2019,1000,-71.09501789,42.32429341
1100542000,FALSE,FALSE,1-2FAM,t,2119,2023,0,-71.0947994,42.32372658
2000540000,TRUE,FALSE,Mixed,t,2131,2021,500,-71.13722485,42.278646
1603627000,FALSE,FALSE,1-4FAM,c,2122,2021,1000,-71.05475416,42.28389314
1704269000,FALSE,TRUE,1Unit,*,2124,2016,10000,-71.06894755,42.28089065
1704291000,FALSE,TRUE,1-2FAM,*,2124,2021,31500,-71.06924129,42.28065535
1900483000,FALSE,TRUE,1-2FAM,*,2130,2016,3200,-71.10719017,42.31243004
1605003000,FALSE,TRUE,Multi,*,2124,2015,12550,-71.06233684,42.27831752
2001054000,FALSE,FALSE,1Unit,*,2131,2018,600,-71.13863332,42.28275649
2101841000,TRUE,FALSE,Comm,*,2135,2022,1222500,-71.1443279,42.34477712
1502695000,FALSE,TRUE,1-3FAM,*,2125,2019,3796.84,-71.06583484,42.31262097
1806384000,TRUE,FALSE,1-2FAM,*,2131,2016,13000,-71.11611817,42.28604472
1604586010,FALSE,FALSE,1-2FAM,*,2124,2022,3000,-71.04904157,42.28190133
1602617010,FALSE,TRUE,Comm,c,2122,2022,100000,-71.04168785,42.29350317
2011848000,FALSE,FALSE,1-2FAM,*,2132,2021,5116.62,-71.15222256,42.25923801
