Year,valuation,Long,Lat
2018,4500,-71.15624034,42.35208038
2021,5000,-71.03777032,42.38180072
2015,2500,-71.14906975,42.33700769
2015,0,-71.11688977,42.26163795
2020,1500,-71.11118588,42.26548224
2021,1800,-71.09259163,42.27683379
2023,9500,-71.07091549,42.32019379
2022,14952,-71.11627047,42.30028279
2022,500,-71.06883881,42.29774956
2010,14500,-71.06278232,42.31694582
2023,900,-71.15029577,42.28769609
2023,4890.84,-71.08834591,42.28348269
2011,1000,-71.06410846,42.29644609
2023,500,-71.06248849,42.31261594
2020,12500,-71.0630792,42.31317406
2019,1500,-71.16581428,42.2921791
2023,6000,-71.12839363,42.2893172
2020,3800,-71.09178053,42.3112983
2019,120000,-71.10888623,42.33151384
2019,22000,-71.03318253,42.37876754
2011,11200,-71.07558816,42.31019995
2016,67000,-71.06591387,42.31548786
2011,1000,-71.05780855,42.31306481
2020,2000,-71.0702543,42.27605272
2022,1500,-71.06063543,42.31712282
2018,8620,-71.1660008,42.28871699
2016,454,-71.15760905,42.29369185
2017,16422,-71.07414,42.28120081
2014,1500,-71.11028395,42.30984697
2015,90000,-71.11144968,42.30929486
2020,500000,-71.07903432,42.3137942
2017,12000,-71.16440208,42.29511699
2011,6889,-71.05528519,42.29089085
2015,4000,-71.05826885,42.2881955
2024,41545,-71.08239071,42.35162776
2016,5600,-71.07587456,42.28423492
2015,4339,-71.0748127,42.28347145
2020,11285,-71.03180153,42.37688347
2015,1000,-71.0314351,42.37747898
2018,500,-71.11227086,42.31135025
2022,2000,-71.15318708,42.28928617
2022,500,-71.11170659,42.29766484
2010,0,-71.03860406,42.38114613
2014,1000,-71.10116339,42.32869071
2023,1600,-71.14068633,42.28928299
2018,2017,-71.07543494,42.3281639
2022,14000,-71.07630484,42.2734858
2024,850000,-71.05744575,42.31451658
2023,3000,-71.11471832,42.31135415
2019,500,-71.11573895,42.31156489
2023,2000,-71.08521476,42.27417844
2015,2000,-71.14441806,42.29276004
2023,5000,-71.12462859,42.28940888
2017,6500,-71.06413241,42.31998953
2016,400,-71.06411492,42.32008896
2021,500,-71.07061202,42.32319576
2019,19000,-71.16580904,42.29440136
2017,3000,-71.16181781,42.29427924
2022,61500,-71.08006468,42.31139114
2019,487.81,-71.08028919,42.3069983
2018,1500,-71.08372296,42.3521339
2022,18800,-71.08514433,42.35075054
2010,200,-71.06209997,42.31641939
2023,21750,-71.1132019,42.30993369
2016,1800,-71.15495548,42.28935491
2020,3401,-71.15222955,42.28859111
2022,17890,-71.07840357,42.30642537
2013,6700,-71.06222266,42.31899249
2019,60000,-71.06232423,42.31421767
2015,2787.3,-71.16704074,42.29252688
2014,10000,-71.10594302,42.32215037
2010,2000,-71.06056742,42.31886914
2017,13338,-71.10765583,42.3318434
2021,10000,-71.03366281,42.37862292
2019,200,-71.07491533,42.31038943
2014,6389,-71.07556263,42.31000603
2014,5000,-71.13598706,42.29312567
2019,1500,-71.11142741,42.31834551
2015,500,-71.00119837,42.38939593
2016,13000,-71.14892509,42.29122772
2021,1000,-71.15018527,42.28894018
2013,5600,-71.08477913,42.28427371
2023,12985,-71.05790231,42.31622622
2011,1500,-71.16168695,42.35647821
2018,23894.06,-70.99938895,42.38468935
2020,30000,-71.1181839,42.28584168
2014,158,-71.10027071,42.27823104
2022,9403.84,-71.09799592,42.27811763
2016,6300,-71.15116707,42.28940736
2017,175000,-71.06432243,42.29887608
2023,1000,-71.11467239,42.31145065
2015,7600,-71.12195588,42.3119843
2014,3500,-71.06670667,42.29936927
2014,4100,-71.07735065,42.31331536
2024,110000,-71.05045065,42.29858058
2019,1200,-71.1446928,42.28899156
2016,399500,-71.0898652,42.32698876
2023,1,-71.11634359,42.31113076
2022,2000,-71.06735898,42.2779156
2020,61182,-71.12469492,42.25516055
2017,756357.45,-71.13463156,42.34936209
2020,5985,-71.14971179,42.28799057
2024,5000,-71.11552538,42.30070716
2023,5500,-71.08561558,42.34941833
2023,38750,-71.04797062,42.32033624
2018,600,-71.05524725,42.32080038
2023,1,-71.0844195,42.34846804
2021,15000,-71.08618294,42.34837007
2023,3159.7,-71.10328397,42.27079648
2021,500,-71.08643107,42.31871445
2019,10000,-71.11364308,42.31197605
2020,51179,-71.05930902,42.31496121
2019,5000,-71.12878884,42.29189932
2018,9100,-71.07893854,42.31233587
2022,1500,-71.0850074,42.34830848
2020,5695,-71.14178273,42.29046956
2018,38500,-71.12354189,42.28286095
2023,11600,-71.03234824,42.3790407
2018,5000,-71.13473037,42.34973637
2022,19900,-71.08157063,42.34960881
2022,6850,-71.08689123,42.35040887
2014,8000,-71.07685187,42.30419261
2019,8820,-71.13792388,42.3447288
2022,9000,-71.07443414,42.31106623
2023,105000,-71.04765086,42.31166323
2019,2192,-71.07852833,42.3107732
2018,21780,-71.1137652,42.31020038
2013,14750,-71.07940062,42.3065868
2017,1385.62,-71.033604,42.37741466
2017,5300,-71.05336153,42.31485096
2020,1700,-71.09074971,42.31763731
2023,24626,-71.03844961,42.38090742
2018,6354.9,-71.14350203,42.28961826
2023,1500,-71.14302675,42.29123296
2023,10000,-71.13868416,42.34618254
2023,15000,-71.07714137,42.31281532
2023,3000,-71.11280336,42.30878243
2023,5000,-71.0910719,42.31291391
2023,47746.81,-71.078546,42.31352254
2013,1000,-71.07940205,42.31045535
2022,8000,-71.13784647,42.34412758
2017,2000,-71.14777161,42.28966071
2021,12000,-71.12441499,42.2916627
2022,7644.42,-71.14477712,42.28298164
2018,1600,-71.08345133,42.35133692
2022,32000,-71.08612678,42.3492831
2021,500,-71.07920682,42.31232229
2011,59000,-71.0749324,42.31529276
2017,850,-71.03674032,42.3817972
2022,4500,-71.1688442,42.26846605
2019,950,-71.17008659,42.26984257
2011,5800,-71.10327806,42.26994761
2020,1800,-71.10234623,42.26905719
2016,10000,-71.07212612,42.28314985
2022,500,-71.10545473,42.30901455
2015,200,-71.07501921,42.32182544
2020,71007,-71.07147604,42.31397846
2020,24001,-71.08363677,42.35178433
2015,2500,-71.08131466,42.35057557
2018,5000,-71.12953407,42.28256268
2020,28895,-71.12232469,42.29042853
2024,22184.5,-71.12972227,42.29261644
2013,39200,-71.13063952,42.34935909
2018,15500,-71.06847591,42.27554584
2017,8750,-71.06830768,42.27552044
2017,5000,-71.14043056,42.36030797
2023,50000,-71.08994504,42.34307758
2017,500,-71.09196042,42.31817929
2024,6920,-71.0889041,42.31438017
2021,5000,-71.09384906,42.31381754
2023,3000,-71.07808524,42.30822887
2018,3500,-71.08014284,42.31042136
2012,400,-71.11490661,42.29365786
2017,400,-71.11532905,42.28627345
2024,2000,-71.08057184,42.28264058
2017,34000,-71.07131247,42.31477873
2023,5000,-71.07088468,42.31487125
2014,2800,-71.10924049,42.30916082
2016,11900,-71.16170078,42.28685506
2017,199,-71.09290726,42.2707749
2015,5450,-71.08382862,42.27931682
2023,2550,-71.14376037,42.27887413
2020,33849,-71.07307595,42.31328336
2022,9500,-71.07170556,42.2798851
2024,1800,-71.05780626,42.31665963
2023,29000,-71.13653081,42.35870402
2021,14000,-71.11488035,42.30720589
2010,5000,-71.16442025,42.2901286
2019,3388.32,-71.11831418,42.28489773
2018,850,-71.08633512,42.31520487
2020,9951.57,-71.16853757,42.26872343
2018,4760,-71.06742342,42.28365049
2024,136000,-71.08422487,42.3135833
2019,7114,-71.12862929,42.27429403
2021,6980,-71.13142226,42.2775169
2015,1500,-71.06935504,42.29723322
2021,17875,-71.11278398,42.26209908
2022,20000,-71.10620693,42.30952922
2023,4895,-71.11304645,42.30923166
2023,29100,-71.1308067,42.24846452
2022,9175,-71.08309272,42.35197142
2022,500,-71.08524376,42.34913057
2021,34300,-71.12453224,42.29145411
2021,3000,-71.11877081,42.29054359
2013,1600,-71.1193044,42.29506729
2023,5000,-71.12899689,42.3513302
2018,500,-71.06001161,42.31723806
2016,4949,-71.08363843,42.30624693
2019,5000,-71.08194282,42.352613
2023,4500,-71.05954389,42.31833797
2017,18800,-71.05974979,42.31657951
2017,30000,-71.14584262,42.29247458
2022,44029.98,-71.12897069,42.28990746
2023,115000,-71.03045758,42.33600569
2014,500000,-71.07370642,42.31200763
2017,8400,-71.12198981,42.29337331
2013,3387.69,-71.06077292,42.31714702
2016,750,-71.10703743,42.33191414
2022,35500,-71.10682387,42.3316218
2022,130,-71.07496448,42.31066074
2019,2500,-71.16837344,42.26915299
2010,20000,-71.12237289,42.29069667
2023,2400,-71.03952898,42.37981613
2011,5305,-71.0389576,42.38102596
2010,0,-71.10216931,42.26872294
2018,1000,-71.06463971,42.295621
2023,500,-71.12728849,42.2902293
2014,8410,-71.14520334,42.27868381
2016,199,-71.09734613,42.27740961
2014,5000,-71.09934492,42.27884541
2019,10000,-71.11212474,42.31450227
2023,14162,-71.08276486,42.30736925
2016,39000,-71.11850745,42.28565807
2023,10500,-71.13295978,42.3524891
2010,19800,-71.11029901,42.31170172
2015,0,-71.07920188,42.3110439
2014,429,-71.05463669,42.29658522
2013,0,-71.14443543,42.2787122
2018,500,-71.13259774,42.35113157
2017,945446.81,-71.13447837,42.34943726
2020,4500,-71.07493136,42.33284622
2015,0,-71.14280428,42.29082817
2022,10500,-71.12208121,42.28881784
2016,900,-71.10418491,42.27065413
2021,4927,-71.14374143,42.28168265
2017,600,-71.11327579,42.25038537
2019,53432,-71.07507133,42.31191006
2022,7900,-71.07952959,42.31043323
2013,200,-71.13955295,42.29350566
2023,6542.41,-71.11659207,42.28460147
2015,158,-71.08318873,42.35128659
2022,1500,-71.085785,42.35158978
2023,14500,-71.08022925,42.30899755
2014,1200,-71.05843769,42.31303989
2022,500,-71.06082506,42.31364001
2020,25991,-71.05868876,42.31527427
2015,1500,-71.15938993,42.29324493
2024,1500,-71.16677204,42.28420991
2019,1550,-71.07562156,42.30278121
2014,255000,-71.06860783,42.30020893
2014,15000,-71.08032052,42.31079591
2020,12000,-71.05948238,42.31325402
2015,100,-71.07526006,42.30949299
2019,3855,-71.07384726,42.27945217
2018,5000,-71.07496271,42.2810338
2023,10500,-71.0712563,42.28078461
2013,1500,-71.07740492,42.31075494
2013,500,-71.0830049,42.3067587
2024,39776,-71.06823165,42.27452447
2018,24980,-71.08353004,42.32154936
2021,300,-71.05105492,42.29885947
2016,200,-71.05946333,42.30151406
2020,750,-71.14558595,42.28247542
2022,1500,-71.14535542,42.28030007
2022,5200,-71.0928297,42.3145258
2024,7000,-71.10972949,42.30912623
2019,14250,-71.12607206,42.28942773
2017,22000,-71.11386871,42.25095325
2022,1100,-71.04881146,42.33360072
2020,20000,-71.0417798,42.33095643
2019,5000,-71.0308304,42.37851826
2014,378,-71.08688143,42.28369404
2015,12500,-71.03849169,42.38113929
2012,3169.92,-71.08679182,42.28336738
2012,4164.2,-71.02915951,42.38061216
2023,9895,-71.14374597,42.28118621
2019,1927,-71.07605799,42.307067
2019,10000,-71.06890874,42.30633765
2024,12490,-71.16408906,42.35424811
2020,14009,-71.03097684,42.37690531
2010,700,-71.07477528,42.3093027
2023,300000,-71.11219087,42.3089955
2018,1500,-71.11157358,42.31076482
2012,10500,-71.08469112,42.28402074
2022,12000,-71.07187415,42.28092925
2024,1400,-71.07430602,42.27967891
2023,600,-71.10168032,42.26751586
2018,0,-71.07864165,42.3046738
2022,1000,-71.11437686,42.30799422
2018,800,-71.08713619,42.35033978
2021,10000,-71.03170273,42.37628326
2022,1500,-71.03157623,42.37638109
2022,3500,-71.16618963,42.29316128
2018,4420.2,-71.08660172,42.28583052
2022,19000,-71.08391543,42.31457771
2014,15500,-71.0557575,42.29710904
2010,1871.46,-71.03801658,42.38006473
2022,8077,-71.08999422,42.31604039
2011,900,-71.08970168,42.31788498
2024,1500,-71.1044345,42.26985353
2016,1000,-71.07819806,42.30779139
2018,248500,-71.10607427,42.3082525
2023,1328398,-71.08148071,42.35274413
2018,1400,-71.10122385,42.27030329
2014,8000,-71.1129153,42.26788277
2015,3000,-71.14927846,42.34050411
2017,1079,-71.10475113,42.33043802
2014,25700,-71.12733362,42.35164844
2014,3362,-71.08628464,42.28305517
2021,400,-71.08466074,42.31747805
2022,8077,-71.0906043,42.31691365
2014,11000,-71.08028014,42.3104829
2020,900,-71.16878113,42.28537288
2023,1200,-71.09352816,42.3250659
2016,7000,-71.14425593,42.28264757
2022,25910,-71.08757699,42.28538487
2019,1940.93,-71.07585043,42.31289274
2023,15642,-71.08330017,42.30757681
2014,1637269,-71.07541695,42.31193859
2018,5900,-71.16507798,42.29329614
2015,400,-71.08268125,42.30463337
2020,3000,-71.14669243,42.28420988
2020,9765.62,-71.09128734,42.32060409
2023,6976,-71.11393271,42.30650293
2021,4000,-71.11192817,42.30720415
2023,7600,-71.09998912,42.27391842
2020,8000,-71.11182855,42.31806126
2012,5573,-71.08636505,42.31422106
2021,2500,-71.07206981,42.29812884
2020,1126500,-71.12979434,42.3497668
2023,28000,-71.09143308,42.32981823
2019,1000,-71.07184285,42.27619572
2022,8030,-71.06412269,42.32029753
2023,5100,-71.05083164,42.29348722
2017,900,-71.16373764,42.29125241
2017,16500,-71.06311192,42.29587903
2013,24.5,-71.12820079,42.2878669
2019,14825,-71.12832063,42.29042616
2021,48360,-71.0670322,42.29733818
2016,25900,-71.08716929,42.28627563
2016,14630,-71.08270625,42.30585655
2023,632847.8,-71.08312907,42.3488212
2022,12500,-71.08169735,42.35231422
2023,500000,-71.08297183,42.34973798
2022,17000,-71.0804079,42.30984995
2021,5251.7,-71.11110984,42.2645056
2021,3500,-71.12809542,42.28956334
2019,1823.2,-71.11804185,42.29319066
2010,99,-71.07072263,42.27873726
2017,4300,-71.07013417,42.27938762
2016,4950,-71.06399032,42.31553162
2018,2500,-71.05883318,42.31742722
2023,13800,-71.14422166,42.27789961
2013,4500,-71.07266268,42.30156245
2021,4000,-71.08347993,42.3061802
2023,66000,-71.08338959,42.34962276
2020,8721.8,-71.06773233,42.27746197
2020,5512.85,-71.06880483,42.27586019
2015,12000,-71.1034138,42.32751693
2018,46576,-71.05903622,42.30107633
2014,9256,-71.05836092,42.30201021
2023,37972,-71.08724231,42.2851173
2013,5000,-71.09243465,42.32926532
2015,0,-71.06946792,42.27314214
2018,500,-71.06064308,42.31679335
2014,250,-71.12109058,42.28727754
2020,1500,-71.09206089,42.314009
2023,500,-71.08540878,42.31465572
2022,16853.88,-71.08582984,42.31504682
2020,650,-71.07495294,42.31034482
2011,0,-71.02827774,42.33604044
2020,107600,-71.06021098,42.31173139
2020,19115,-71.06000237,42.31582768
2024,9528.6,-71.07233681,42.2775385
2018,8914,-71.1659636,42.28985267
2019,8000,-71.06869382,42.29778535
2023,9000,-71.0706203,42.27899678
2023,20000,-71.11332442,42.3123312
2017,579800,-71.07939292,42.31030938
2020,32300,-71.03370913,42.33330789
2021,300,-71.11970225,42.29469379
2023,6500,-71.12615477,42.28878846
2022,30000,-71.10507049,42.30948696
2016,8000,-71.08734276,42.28623683
2024,3800,-71.1365218,42.28651894
2020,12300,-71.17147825,42.27029455
2023,12744,-71.10085248,42.26958739
2023,6000,-71.09651984,42.27645426
2011,1000,-71.1064274,42.30886613
2021,5000,-71.10814196,42.33301596
2023,5403,-71.16548812,42.29383062
2023,17645,-71.10981837,42.31609915
2017,500,-71.08776171,42.28493906
2011,1200,-71.07374128,42.28022632
2022,10000,-71.07929379,42.30650996
2013,10000,-71.12806812,42.24744362
2012,9500,-71.13501608,42.28475875
2023,2457,-71.16718474,42.26894691
2020,1000,-71.11185455,42.26713586
2023,45000,-71.08705948,42.28728607
2017,6000,-71.02817873,42.3795068
2021,1000,-71.13131808,42.34838656
2020,650,-71.0709732,42.32024575
2021,46597.22,-71.05789733,42.31330238
2019,20000,-71.16433827,42.29352693
2021,11533,-71.06680839,42.29599718
2018,2500,-71.08482659,42.28441172
2023,20000,-71.07496751,42.280692
2020,300,-71.05497527,42.31679834
2016,47945,-71.1372586,42.34586358
2022,500,-71.09154423,42.31213896
2017,20000,-71.10968199,42.33299794
2022,3000,-71.07358189,42.31609028
2023,150,-71.05732993,42.31701745
2017,27360,-71.08463561,42.34929435
2016,2000,-71.08798774,42.31647334
2018,3273.9,-71.06241814,42.31900697
2023,1000,-71.16410458,42.28956085
2022,10206,-71.07502885,42.30252886
2018,199,-71.09083833,42.31562754
2011,1500,-71.11034245,42.30925377
2017,927,-71.11303481,42.26712412
2024,1128000,-71.07505689,42.30340932
2010,220,-71.07054035,42.29523388
2018,21000,-71.06148747,42.31353516
2013,19039,-71.16380147,42.29358607
2016,8000,-71.17165293,42.26915903
2015,3500,-71.08862689,42.28297345
2017,14900,-71.08552345,42.28411059
2021,5230.6,-71.06941955,42.31274971
2019,6000,-71.08910213,42.31831098
2023,2500,-71.08348456,42.30732296
2023,29814,-71.07369685,42.27903344
2016,12000,-71.08064565,42.30967756
2019,12000,-71.16456971,42.29500147
2014,3500,-71.07786305,42.27927969
2018,600,-71.1709075,42.26967691
2022,7000,-71.07177617,42.27765421
2022,857,-71.08410826,42.30613619
2016,7500,-71.10627604,42.32835834
2019,150000,-71.10007962,42.32797277
2023,1699.67,-71.11608085,42.28495015
2016,3400,-71.0712355,42.28134344
2017,14266,-71.07486545,42.27956664
2015,1200,-71.09321011,42.31814411
2023,2373.76,-71.08137562,42.3101671
2015,9000,-71.08001165,42.30988766
2023,2500,-71.08468204,42.30990746
2022,9500,-71.12967562,42.2678039
2012,1000,-71.05441179,42.28872571
2014,11000,-71.16048989,42.29401639
2015,400,-71.16841068,42.2690072
2017,850,-71.11960475,42.29478564
2017,8000,-71.12590093,42.28996587
2014,1200,-71.14288266,42.27735714
2022,8015,-71.10598253,42.27685729
2021,35827,-71.11116371,42.31814954
2017,1800,-71.08157824,42.3059826
2021,3000,-71.05836817,42.31556679
2010,1000,-71.07036126,42.30228377
2022,900,-71.11000874,42.3081133
2020,16250,-71.08736461,42.31830498
2010,11634,-71.16276456,42.28135228
2019,9475,-71.11762384,42.28384954
2011,850,-71.08207418,42.30707744
2020,1200,-71.10546016,42.32816228
2015,5500,-71.07149523,42.30120257
2017,7600,-71.07124297,42.29506967
2020,54285,-71.07443748,42.28079927
2016,16000,-71.07551254,42.30959262
2014,21600,-71.08050975,42.31014316
2019,42076.43,-71.11550447,42.29655387
2023,39800,-71.08361382,42.35090296
2020,11000,-71.12155328,42.31154241
2022,3000,-71.05248412,42.31420961
2018,5600,-71.04249004,42.33352331
2011,2500,-71.08732729,42.28274161
2022,531,-71.0382936,42.3793648
2023,5000,-71.08559536,42.35037183
2023,3500,-71.08121987,42.35021336
2023,9000,-71.06999632,42.30184124
2023,298454,-71.07757306,42.31171849
2019,26772.66,-71.04212884,42.33285443
2022,16000,-71.11599187,42.2946778
2023,300,-71.1142221,42.28909484
2023,70717,-71.01872973,42.38220229
2014,1125,-71.1136494,42.30653767
2023,6000,-71.06541293,42.29958266
2019,17970.09,-71.06554277,42.29940209
2019,500,-71.12248134,42.29366404
2015,9500,-71.11806058,42.29536457
2011,3000,-71.08775704,42.28614334
2014,500,-71.03905223,42.3824213
2011,3895,-71.09071965,42.3247639
2017,800,-71.0497841,42.31293673
2021,600,-71.09131575,42.31703269
2017,11800,-71.03047231,42.37934894
2019,1200,-71.03035655,42.37750102
2022,405000,-71.13910697,42.34853578
2011,6000,-71.13984725,42.34686628
2021,500,-71.14165137,42.29128843
2022,17827,-71.14120844,42.29217176
2022,200000,-71.06845918,42.30087176
2023,16700,-71.12275934,42.29054259
2017,250000,-71.06075854,42.31484022
2018,1000,-71.05720557,42.31700144
2019,28194.67,-71.08557656,42.3507639
2019,15570,-71.04673493,42.31046256
2022,300,-71.13209742,42.34930703
2019,220,-71.11153744,42.31175482
2021,18000,-71.07336655,42.28101847
2019,5530,-71.15679764,42.29398448
2018,3099,-71.12328875,42.29067205
2018,19700,-71.12455032,42.25456061
2018,15045,-71.10869496,42.31739333
2022,250,-71.06344389,42.31598804
2019,1500,-71.06411439,42.31267292
2020,7000,-71.09065268,42.31321172
2021,8586,-71.16600036,42.29208787
2019,12000,-71.16230646,42.29438118
2014,15000,-71.12104377,42.27913568
2023,10000,-71.12864817,42.28270465
2016,858,-71.07308122,42.28711511
2023,2089,-71.11706255,42.31035637
2021,7500,-71.11430749,42.31446676
2022,4000,-71.11468042,42.28454907
2021,6000,-71.08828077,42.31655578
2024,5300,-71.11519451,42.2645343
2021,500,-71.07212541,42.29824039
2021,12000,-71.08438666,42.32590725
2019,12000,-71.08642589,42.32680755
2023,18448,-71.06836779,42.27351948
2021,1500,-71.06817652,42.27257962
