Year,j_new_construction,j_renovation,j_occupancy,ownerType,j_zip,valuation,Number_ParID,j_parcel_id,Long,Lat
2013,FALSE,TRUE,1-3FAM,*,2124,3500,1701663000,1701663000,-71.0715231,42.28707718
2017,FALSE,TRUE,1-3FAM,*,2121,3800,1203304000,1203304000,-71.0897067,42.31666227
2014,FALSE,TRUE,Other,*,2130,1000,1001843010,1001843010,-71.10510227,42.32549047
2017,FALSE,FALSE,Multi,*,2132,200000,2005938000,2005938000,-71.15190684,42.28950641
2019,FALSE,TRUE,1-2FAM,t,2130,569000,1103003000,1103003000,-71.10006443,42.30802209
2020,FALSE,FALSE,1-2FAM,*,2131,13000,1904000000,1904000000,-71.12084665,42.28051945
2014,FALSE,FALSE,1-2FAM,*,2136,11000,1808451000,1808451000,-71.12736835,42.26601662
2020,FALSE,FALSE,1-2FAM,*,2124,7584,1703053000,1703053000,-71.07551413,42.27978636
2015,FALSE,TRUE,Multi,t,2130,700,1103096000,1103096000,-71.11160212,42.30691355
2022,FALSE,TRUE,1-2FAM,*,2132,4000,2008698000,2008698000,-71.16451608,42.28109198
2021,FALSE,FALSE,1-2FAM,*,2132,8384,2008658000,2008658000,-71.16642052,42.28162002
2022,FALSE,FALSE,1-2FAM,*,2131,5000,1806193000,1806193000,-71.11383012,42.28020877
2020,FALSE,FALSE,1-2FAM,*,2124,3000,1701771000,1701771000,-71.07478489,42.2844551
2015,FALSE,FALSE,Comm,c,2132,8200,2010651000,2010651000,-71.16774715,42.26576325
2022,FALSE,FALSE,1-2FAM,*,2126,400,1802116000,1802116000,-71.10381573,42.27072377
2019,FALSE,FALSE,VacLd,b,2119,670,1100435000,1100435000,-71.09349871,42.32268449
2019,FALSE,FALSE,1-2FAM,*,2132,600,2003972001,2003972001,-71.14747629,42.29456598
2014,FALSE,FALSE,1-2FAM,*,2131,41000,1805228000,1805228000,-71.13270086,42.27618777
2018,FALSE,TRUE,1-2FAM,*,2131,75000,1805303000,1805303000,-71.13104625,42.27621174
2019,FALSE,FALSE,1-2FAM,*,2124,3500,1704247000,1704247000,-71.06953571,42.28012293
2016,FALSE,TRUE,1-2FAM,*,2125,300,1302090000,1302090000,-71.05887096,42.31530703
2018,FALSE,TRUE,1-2FAM,t,2120,1000,1001460100,1001460100,-71.10879602,42.32893954
2021,FALSE,TRUE,1-2FAM,*,2124,3631.23,1704540000,1704540000,-71.06617442,42.28388507
2015,FALSE,FALSE,1-2FAM,*,2124,16000,1704309000,1704309000,-71.06883129,42.2824958
2021,FALSE,TRUE,1-2FAM,*,2132,2500,2007958000,2007958000,-71.16893034,42.2876665
2010,FALSE,TRUE,1-2FAM,t,2132,1000,2007242000,2007242000,-71.15659838,42.29442821
2022,FALSE,FALSE,Comm,*,2132,20750,2007360000,2007360000,-71.16077335,42.29209108
2019,FALSE,TRUE,1-2FAM,*,2132,6119,2004225000,2004225000,-71.14723204,42.29272435
2021,FALSE,FALSE,1-2FAM,*,2124,22655,1702883000,1702883000,-71.07272037,42.28266932
2020,FALSE,TRUE,1-3FAM,c,2124,7000,1702938000,1702938000,-71.07222429,42.2819907
2015,FALSE,TRUE,1-2FAM,*,2136,2500,1806822000,1806822000,-71.11966016,42.27360257
2021,FALSE,TRUE,1-3FAM,*,2131,4305,1903346000,1903346000,-71.12288372,42.29020729
2016,FALSE,TRUE,1-2FAM,*,2126,555,1807466000,1807466000,-71.11041565,42.27263961
2022,FALSE,FALSE,1-2FAM,*,2131,1400,1805829000,1805829000,-71.13081666,42.27077879
2019,FALSE,FALSE,1-4FAM,*,2119,1700,1101537000,1101537000,-71.09854341,42.31521888
2022,FALSE,FALSE,1-2FAM,*,2130,3000,1001776000,1001776000,-71.11000251,42.32432709
2017,FALSE,FALSE,Comm,*,2131,15300,2000244000,2000244000,-71.13185334,42.28677574
2015,FALSE,TRUE,1-2FAM,*,2131,18000,2005526000,2005526000,-71.13374681,42.2876914
2015,FALSE,TRUE,1-2FAM,*,2126,7500,1803269000,1803269000,-71.09922736,42.27923106
2021,FALSE,FALSE,1-3FAM,t,2120,1700,1001123000,1001123000,-71.09919776,42.32893095
2014,FALSE,FALSE,1-2FAM,*,2126,3000,1802930001,1802930001,-71.09923597,42.27745602
2022,FALSE,FALSE,1-2FAM,*,2126,16625.38,1802413000,1802413000,-71.1043731,42.27627271
2021,FALSE,TRUE,Multi,c,2131,118250,1806647000,1806647000,-71.11803606,42.2792244
2016,FALSE,TRUE,1-3FAM,c,2120,20000,1001043000,1001043000,-71.10219609,42.32945773
2022,FALSE,FALSE,Comm,c,2125,5000,1303232000,1303232000,-71.05648916,42.31889293
2019,FALSE,FALSE,1-3FAM,t,2125,9500,1303294000,1303294000,-71.05558418,42.32036149
2022,FALSE,TRUE,1-3FAM,c,2125,500,1301876000,1301876000,-71.05962322,42.316996
2015,FALSE,FALSE,1-3FAM,*,2125,400,1302122000,1302122000,-71.05933286,42.31450674
2014,FALSE,FALSE,1-3FAM,*,2120,10000,1000681000,1000681000,-71.1023755,42.33111831
2019,FALSE,TRUE,1-2FAM,*,2124,200,1704470000,1704470000,-71.06893279,42.28363307
2019,FALSE,FALSE,Comm,c,2121,2922.5,1400602000,1400602000,-71.07906592,42.30884868
2017,FALSE,FALSE,1-3FAM,c,2125,500,1502769004,1502769004,-71.06718149,42.31148144
2020,FALSE,TRUE,1Unit,t,2130,165,1001609000,1001609000,-71.11209489,42.33046627
2013,FALSE,FALSE,1-2FAM,*,2122,4700,1600114020,1600114020,-71.05109151,42.29820959
2020,FALSE,TRUE,Mixed,c,2134,40000,2100880000,2100880000,-71.13153028,42.35091779
2014,FALSE,FALSE,1-2FAM,*,2130,4600,1902597000,1902597000,-71.129617,42.30314594
2014,FALSE,TRUE,1-2FAM,*,2131,10000,2004372000,2004372000,-71.1438489,42.29113878
2012,FALSE,FALSE,1Unit,*,2132,900,2006170000,2006170000,-71.14990289,42.29233627
2011,FALSE,TRUE,1-2FAM,t,2132,975,2006103000,2006103000,-71.15162021,42.29122373
2018,FALSE,FALSE,1-2FAM,t,2132,2500,2006091000,2006091000,-71.15187631,42.29078114
2021,FALSE,FALSE,1-2FAM,*,2131,10000,1903996001,1903996001,-71.12148483,42.28090317
2020,FALSE,FALSE,Other,*,2131,3594,1902865000,1902865000,-71.11814528,42.29630216
2022,FALSE,TRUE,1-2FAM,*,2136,300,1807490000,1807490000,-71.11017944,42.26265643
2014,FALSE,FALSE,1-2FAM,*,2136,299,1807103000,1807103000,-71.11231982,42.26630085
2012,FALSE,FALSE,1Unit,*,2131,1125,1805247000,1805247000,-71.1296974,42.27428522
2021,FALSE,TRUE,1-2FAM,*,2131,8000,1805617000,1805617000,-71.13093768,42.27867481
2011,FALSE,FALSE,Comm,t,2136,11226,1810326001,1810326001,-71.1181689,42.24730487
2016,FALSE,FALSE,1-2FAM,*,2124,400,1700988000,1700988000,-71.0693051,42.29462902
2022,FALSE,FALSE,1-4FAM,c,2125,513,1502535020,1502535020,-71.05806761,42.31090466
2014,FALSE,FALSE,1Unit,*,2125,100,1502499000,1502499000,-71.05823987,42.31264929
2019,FALSE,TRUE,1-2FAM,*,2125,7500,1302752010,1302752010,-71.05464766,42.31406148
2011,FALSE,FALSE,4unit,t,2125,5800,1302770000,1302770000,-71.05439214,42.31397454
2021,FALSE,TRUE,Comm,t,2130,385,1103142000,1103142000,-71.1143988,42.30560069
2020,FALSE,TRUE,1-2FAM,*,2132,10000,2010720000,2010720000,-71.16872215,42.26903158
2019,FALSE,FALSE,Comm,c,2132,5000,2010649030,2010649030,-71.16777399,42.26423447
2018,FALSE,FALSE,1-2FAM,*,2122,7900,1500846000,1500846000,-71.06813905,42.30121268
2019,FALSE,TRUE,1-3FAM,*,2124,200,1702416000,1702416000,-71.07195786,42.29658667
2022,FALSE,TRUE,Comm,*,2125,709,1301489000,1301489000,-71.06032272,42.31465295
2016,FALSE,FALSE,1-2FAM,*,2130,700,1900046000,1900046000,-71.10531508,42.31792232
2019,FALSE,FALSE,1-2FAM,*,2131,7000,1903132000,1903132000,-71.12543123,42.28738441
2013,FALSE,TRUE,1-2FAM,*,2125,10500,1502684000,1502684000,-71.06632349,42.3132609
2022,FALSE,TRUE,1-2FAM,*,2125,70000,1502743000,1502743000,-71.064695,42.31237148
2018,FALSE,FALSE,1-2FAM,*,2132,22000,2006339000,2006339000,-71.1546682,42.289802
2016,FALSE,TRUE,1Unit,*,2131,2000,2004362000,2004362000,-71.14415013,42.29164565
2016,FALSE,TRUE,1-2FAM,*,2124,5000,1402249000,1402249000,-71.07899625,42.29273358
2013,FALSE,FALSE,1-2FAM,*,2124,6000,1704395000,1704395000,-71.06534528,42.28274233
2021,FALSE,FALSE,1-2FAM,*,2136,1500,1810747000,1810747000,-71.11562665,42.25038906
2016,FALSE,TRUE,1-2FAM,t,2124,450000,1702561000,1702561000,-71.08118189,42.2801024
2022,FALSE,TRUE,1-2FAM,*,2131,5065.59,1904133330,1904133330,-71.12588979,42.28145738
2017,FALSE,FALSE,1-2FAM,*,2131,2500,1904131001,1904131001,-71.12596772,42.28235666
2022,FALSE,TRUE,1-2FAM,*,2136,15800,1807194000,1807194000,-71.11168643,42.2662298
2016,FALSE,TRUE,,*,2131,400,1902999000,1902999000,-71.12445972,42.29077607
2017,FALSE,FALSE,1-2FAM,*,2131,5824.38,1806258000,1806258000,-71.11686516,42.28317469
2014,FALSE,FALSE,1-3FAM,t,2125,23000,1502673000,1502673000,-71.06612165,42.31363374
2022,FALSE,FALSE,1-2FAM,*,2119,27000,1100392000,1100392000,-71.09410077,42.3215515
2019,FALSE,TRUE,Multi,c,2125,1927,1502618000,1502618000,-71.06747092,42.31360237
2020,FALSE,TRUE,1-2FAM,*,2136,9900,1810195000,1810195000,-71.11839504,42.24574126
2018,FALSE,TRUE,1-2FAM,*,2131,3500,2004232000,2004232000,-71.14724616,42.29339022
2022,FALSE,TRUE,1-2FAM,*,2132,2500,2005814000,2005814000,-71.15081535,42.28903403
2016,FALSE,TRUE,1-2FAM,*,2124,75000,1700137000,1700137000,-71.07627994,42.29639299
2012,FALSE,FALSE,1-2FAM,c,2124,500,1700393000,1700393000,-71.0760551,42.29464526
2016,FALSE,FALSE,1-2FAM,*,2136,4784,1807548000,1807548000,-71.11604025,42.26236985
2022,FALSE,FALSE,1-2FAM,*,2124,14000,1704752000,1704752000,-71.07012628,42.28659702
2012,FALSE,TRUE,1-2FAM,*,2124,4000,1704920000,1704920000,-71.06737179,42.28738977
2021,FALSE,TRUE,1-3FAM,c,2121,500,1400616000,1400616000,-71.07757026,42.3082849
2022,FALSE,FALSE,1-2FAM,*,2124,3180,1702853000,1702853000,-71.07460901,42.28269608
2013,FALSE,FALSE,1-3FAM,*,2125,5500,1301686000,1301686000,-71.0647639,42.31324708
2017,FALSE,FALSE,1-3FAM,*,2125,4000,1301988000,1301988000,-71.05750089,42.31743949
2018,FALSE,FALSE,1-2FAM,*,2130,8747.57,1902680000,1902680000,-71.12608671,42.30442348
2016,FALSE,TRUE,1-2FAM,*,2126,500,1800114025,1800114025,-71.08449798,42.27302043
2018,FALSE,TRUE,1-2FAM,*,2131,600,1904134150,1904134150,-71.12401654,42.28163972
2017,FALSE,TRUE,1-2FAM,*,2124,300,1702956000,1702956000,-71.07559893,42.28138481
2017,FALSE,FALSE,1Unit,*,2131,5673.18,1903681000,1903681000,-71.12075282,42.28604868
2021,FALSE,FALSE,1-3FAM,*,2136,22500,1808741000,1808741000,-71.11890936,42.25535708
2022,FALSE,TRUE,1-2FAM,*,2132,32988,2012009000,2012009000,-71.15469643,42.26177114
2020,FALSE,TRUE,1-3FAM,*,2125,23000,1502646000,1502646000,-71.06693639,42.31307397
2021,FALSE,FALSE,1-2FAM,*,2126,14000,1801820000,1801820000,-71.09928091,42.26826751
2021,FALSE,FALSE,1-2FAM,*,2126,2000,1801834000,1801834000,-71.10073565,42.26691193
2018,FALSE,TRUE,1-2FAM,*,2119,2000,1100404000,1100404000,-71.09482755,42.3222259
2015,FALSE,FALSE,1-3FAM,t,2124,7000,1604894000,1604894000,-71.06540739,42.28067529
2019,FALSE,FALSE,1-2FAM,t,2124,18700,1702694000,1702694000,-71.07677474,42.28188289
2014,FALSE,FALSE,1-2FAM,t,2124,4060,1702723000,1702723000,-71.07798,42.28264757
2017,FALSE,TRUE,1-2FAM,*,2131,8000,1904014002,1904014002,-71.1219565,42.28043935
2022,FALSE,TRUE,1-2FAM,*,2135,6000,2202584000,2202584000,-71.15498082,42.35495284
2014,FALSE,FALSE,1-2FAM,t,2124,1500,1702869000,1702869000,-71.07507682,42.28220089
2014,FALSE,TRUE,1-2FAM,*,2119,700,1100375000,1100375000,-71.09318679,42.32141571
2013,FALSE,TRUE,1-2FAM,*,2125,16000,1502889000,1502889000,-71.06639433,42.3101123
2017,FALSE,TRUE,1-2FAM,*,2131,11700,2001575000,2001575000,-71.14629993,42.28585713
2019,FALSE,FALSE,1-3FAM,*,2136,11700,1808029000,1808029000,-71.12069081,42.26381841
2022,FALSE,FALSE,1-2FAM,*,2131,300,1808528000,1808528000,-71.12759702,42.26966757
2019,FALSE,TRUE,1-3FAM,*,2125,2400,1301545000,1301545000,-71.06175452,42.31265466
2011,FALSE,FALSE,1-3FAM,*,2122,14500,1603777000,1603777000,-71.05258115,42.28766602
2021,FALSE,TRUE,1Unit,*,2124,1000,1702553000,1702553000,-71.07966881,42.28043139
2015,FALSE,FALSE,1-2FAM,*,2124,19525,1702559000,1702559000,-71.08080137,42.28016464
2022,FALSE,TRUE,1-3FAM,t,2124,3000,1702676000,1702676000,-71.07934578,42.28179871
2015,FALSE,FALSE,1-2FAM,*,2136,1404,1806983000,1806983000,-71.11053722,42.26311149
2022,FALSE,FALSE,1-2FAM,*,2132,8000,2008019000,2008019000,-71.16786895,42.2862836
2016,FALSE,TRUE,1-2FAM,*,2124,74879,1702937000,1702937000,-71.07204644,42.282027
2022,FALSE,FALSE,1-7FAM,*,2121,2000,1401409000,1401409000,-71.07231991,42.30108875
2021,FALSE,TRUE,,*,2122,1000,1500077000,1500077000,-71.05914505,42.30181516
2015,FALSE,FALSE,1-2FAM,t,2131,1450,2004266000,2004266000,-71.14463058,42.29106891
2020,FALSE,TRUE,Other,c,2124,700,1702827000,1702827000,-71.07319631,42.28328515
2022,FALSE,TRUE,1-2FAM,*,2126,6500,1800295000,1800295000,-71.0791441,42.27421107
2019,FALSE,TRUE,1Unit,*,2131,400,2003810000,2003810000,-71.14075293,42.29370528
2018,FALSE,FALSE,1-2FAM,*,2132,5000,2010583000,2010583000,-71.1704107,42.27007173
2017,FALSE,FALSE,1-2FAM,*,2126,8500,1801963000,1801963000,-71.10143132,42.26869624
2016,FALSE,FALSE,1-2FAM,*,2126,404,1803046000,1803046000,-71.09697966,42.2764219
2020,FALSE,FALSE,1-3FAM,*,2121,25000,1400491000,1400491000,-71.07924337,42.31078157
2021,FALSE,FALSE,1Unit,t,2132,1000,2006292000,2006292000,-71.15400001,42.28894317
2016,FALSE,FALSE,1-2FAM,*,2132,183833,2011448000,2011448000,-71.1581972,42.26184313
2011,FALSE,TRUE,1-2FAM,*,2131,1800,2001157000,2001157000,-71.13597764,42.28304743
2019,FALSE,TRUE,1-3FAM,t,2125,22000,1302856000,1302856000,-71.05576026,42.31459531
2021,FALSE,TRUE,1-2FAM,*,2131,8000,1804537000,1804537000,-71.12955383,42.28296994
2016,FALSE,FALSE,1-2FAM,t,2124,2000,1704687000,1704687000,-71.06987564,42.28616767
2015,FALSE,TRUE,1-3FAM,*,2130,2030,1900597000,1900597000,-71.106983,42.31645613
2022,FALSE,TRUE,1-2FAM,*,2121,12177.68,1202772000,1202772000,-71.08133729,42.3145998
2019,FALSE,FALSE,1-3FAM,*,2131,4491.22,1904171000,1904171000,-71.1268784,42.28471953
2022,FALSE,FALSE,1-2FAM,*,2131,2236,1903962020,1903962020,-71.12314015,42.28029382
2015,FALSE,FALSE,1-2FAM,*,2131,685,1804647000,1804647000,-71.12752766,42.28076764
2018,FALSE,FALSE,1-2FAM,*,2134,1000,2100940000,2100940000,-71.13550171,42.3513472
2021,FALSE,FALSE,1-2FAM,*,2132,6719,2011028000,2011028000,-71.16192879,42.26552356
2022,FALSE,FALSE,1-3FAM,t,2121,11830,1203023000,1203023000,-71.09331272,42.31402614
2016,FALSE,FALSE,1-2FAM,*,2130,20450,1901591000,1901591000,-71.12190508,42.31150411
2019,FALSE,FALSE,1-2FAM,*,2131,3000,1904014003,1904014003,-71.1220244,42.28061756
2018,FALSE,FALSE,1-2FAM,*,2122,16500,1602525000,1602525000,-71.0479908,42.29041207
2022,FALSE,TRUE,1-3FAM,c,2121,4210,1400581000,1400581000,-71.07962752,42.30965427
2018,FALSE,FALSE,1-2FAM,*,2124,10650,1701811000,1701811000,-71.07784246,42.28749994
2016,FALSE,TRUE,Comm,c,2122,3560,1500319000,1500319000,-71.0578148,42.30582034
2020,FALSE,FALSE,1-2FAM,*,2132,9000,2007281000,2007281000,-71.15652741,42.29327515
2020,FALSE,FALSE,1-3FAM,*,2122,15450,1603805000,1603805000,-71.05375127,42.28841231
2022,FALSE,TRUE,Comm,c,2134,26000,2100748000,2100748000,-71.12593432,42.35174821
2015,FALSE,FALSE,Multi,c,2134,2000,2100785000,2100785000,-71.12843814,42.35154973
2013,FALSE,FALSE,Multi,*,2119,600,1101824000,1101824000,-71.09511399,42.31740037
2011,FALSE,TRUE,1-3FAM,*,2121,500,1400689000,1400689000,-71.07773469,42.30745803
2016,FALSE,TRUE,1-2FAM,*,2135,2400,2202179000,2202179000,-71.14902887,42.35523917
2011,FALSE,FALSE,1-2FAM,*,2130,6502,1002293000,1002293000,-71.10509336,42.32369357
2010,FALSE,TRUE,1-2FAM,*,2130,15000,1001962000,1001962000,-71.10648127,42.32386117
2018,FALSE,FALSE,1-2FAM,*,2119,14500,1101920000,1101920000,-71.09222064,42.31958218
2020,FALSE,FALSE,1-2FAM,t,2132,4330.72,2006272003,2006272003,-71.15305345,42.28843821
2020,FALSE,TRUE,1-4FAM,t,2134,6350,2101426000,2101426000,-71.13722197,42.34732749
2017,FALSE,FALSE,1Unit,*,2132,12400,2008193000,2008193000,-71.16560249,42.28546474
2020,FALSE,FALSE,1-2FAM,*,2131,2722,1806594050,1806594050,-71.10857034,42.28513759
2017,FALSE,TRUE,1-2FAM,*,2121,17266,1401304000,1401304000,-71.07354684,42.30093455
2013,FALSE,FALSE,Comm,t,2124,925,1702210000,1702210000,-71.08356042,42.28084601
2014,FALSE,TRUE,VacLd,c,2121,1625046,1300789000,1300789000,-71.07540712,42.3126856
2022,FALSE,FALSE,1-2FAM,t,2136,11518.88,1808754010,1808754010,-71.11693021,42.25704199
2018,FALSE,FALSE,1-2FAM,*,2136,6683.81,1807090000,1807090000,-71.11244998,42.2658802
2021,FALSE,FALSE,1-3FAM,o,2130,2000,1901686000,1901686000,-71.11968285,42.31176112
2013,FALSE,TRUE,1-2FAM,*,2132,700,2011024000,2011024000,-71.1619539,42.26521963
2021,FALSE,FALSE,1-2FAM,*,2136,3832,1808043000,1808043000,-71.12104486,42.26361804
2021,FALSE,TRUE,1-2FAM,*,2131,100,2004295000,2004295000,-71.14049575,42.29277271
2021,FALSE,FALSE,1-2FAM,*,2126,3100,1800382003,1800382003,-71.08622857,42.27207456
2021,FALSE,FALSE,1-2FAM,*,2131,4477.6,1904234000,1904234000,-71.11812709,42.28655314
2018,FALSE,TRUE,1-2FAM,*,2131,5000,2004411000,2004411000,-71.143348,42.29286286
2020,FALSE,TRUE,1-3FAM,*,2131,8700.21,2004996000,2004996000,-71.13370457,42.29016845
2020,FALSE,FALSE,1-2FAM,*,2126,19285,1802017000,1802017000,-71.10216878,42.26927179
2015,FALSE,FALSE,1-2FAM,*,2126,2000,1800545000,1800545000,-71.08944349,42.27439315
2018,FALSE,FALSE,1Unit,*,2126,11500,1800560005,1800560005,-71.08871687,42.27506645
2014,FALSE,TRUE,1-2FAM,*,2122,180,1500917000,1500917000,-71.07053749,42.30224633
2022,FALSE,FALSE,1-2FAM,*,2124,750,1600790000,1600790000,-71.06552529,42.29783261
2015,FALSE,TRUE,Multi,*,2126,11000,1800344000,1800344000,-71.09061884,42.27101006
2019,FALSE,FALSE,1-2FAM,*,2130,800,1902349003,1902349003,-71.12741133,42.30768486
2010,FALSE,FALSE,1-3FAM,*,2125,500,1301685000,1301685000,-71.06470258,42.31315368
2021,FALSE,FALSE,1-2FAM,*,2124,4256,1704778000,1704778000,-71.06970987,42.28761184
2016,FALSE,FALSE,1-3FAM,*,2122,4500,1603906000,1603906000,-71.04720156,42.28822017
2014,FALSE,FALSE,1-3FAM,*,2122,13500,1603633000,1603633000,-71.05477608,42.2846632
2022,FALSE,TRUE,1-2FAM,t,2125,1300,1301550000,1301550000,-71.06260182,42.31298785
2021,FALSE,FALSE,Comm,*,2135,152382,2102392000,2102392000,-71.14931048,42.33657798
2022,FALSE,TRUE,1-2FAM,*,2124,21000,1702247000,1702247000,-71.06677351,42.29905331
2021,FALSE,FALSE,1-2FAM,*,2119,4236,1101818000,1101818000,-71.09363359,42.31736211
2015,FALSE,TRUE,1-2FAM,c,2135,200,2200677002,2200677002,-71.14667774,42.35890077
2014,FALSE,TRUE,1-2FAM,*,2126,150,1800127000,1800127000,-71.08826341,42.27224543
2018,FALSE,FALSE,1-2FAM,*,2136,12031,1809879000,1809879000,-71.12553534,42.24192618
2022,FALSE,TRUE,Comm,t,2121,36351.59,1401437000,1401437000,-71.0751248,42.300152
2017,FALSE,TRUE,1-2FAM,t,2124,3260,1702859000,1702859000,-71.07568757,42.28249638
2017,FALSE,TRUE,1-4FAM,*,2131,48500,1903143000,1903143000,-71.12444231,42.28655512
2020,FALSE,FALSE,1-2FAM,*,2122,7552.65,1600135000,1600135000,-71.05047109,42.29867743
2018,FALSE,FALSE,1-2FAM,t,2132,1000,2001617000,2001617000,-71.14908648,42.28570907
2010,FALSE,FALSE,1-2FAM,t,2132,2466,2008506000,2008506000,-71.16916325,42.28559177
2020,FALSE,FALSE,1-2FAM,*,2132,15100,2006869000,2006869000,-71.16606162,42.29006348
2019,FALSE,TRUE,1-2FAM,*,2130,1000,1902464000,1902464000,-71.12654313,42.30617809
2021,FALSE,FALSE,1-2FAM,*,2130,9672.5,1902451000,1902451000,-71.13323564,42.30866446
2022,FALSE,TRUE,1-2FAM,*,2130,87000,1902348003,1902348003,-71.12685869,42.30774124
2010,FALSE,TRUE,1-3FAM,t,2121,100,1202002000,1202002000,-71.0852846,42.31570593
2019,FALSE,FALSE,1-2FAM,*,2134,4000,2100928000,2100928000,-71.13424363,42.35042309
2017,FALSE,TRUE,1-2FAM,*,2131,3873,1804528000,1804528000,-71.1291741,42.28275635
2010,FALSE,FALSE,1-2FAM,t,2131,1000,1903946000,1903946000,-71.12358904,42.27988903
2022,FALSE,FALSE,1-2FAM,*,2131,6800,1805264000,1805264000,-71.13111412,42.27482263
2015,FALSE,FALSE,1-3FAM,*,2125,500,1301672000,1301672000,-71.06247148,42.31203122
2016,FALSE,TRUE,1-2FAM,*,2120,1909,1001142000,1001142000,-71.09993231,42.32841055
2021,FALSE,TRUE,1-2FAM,c,2124,95136.9,1704804010,1704804010,-71.07121502,42.28981789
2018,FALSE,TRUE,1-2FAM,*,2124,5000,1704868000,1704868000,-71.06981719,42.28895827
2021,FALSE,FALSE,1-2FAM,*,2124,3000,1605079000,1605079000,-71.05858629,42.28172469
2016,FALSE,TRUE,1-2FAM,*,2124,1,1703507000,1703507000,-71.06373194,42.27401925
2022,FALSE,FALSE,1-2FAM,*,2131,2500,1805584000,1805584000,-71.12931396,42.2775115
2021,FALSE,FALSE,1-2FAM,*,2131,1000,1805444000,1805444000,-71.12821128,42.27494347
2017,TRUE,FALSE,1-2FAM,*,2130,250000,1900143000,1900143000,-71.10596162,42.31986392
2016,FALSE,TRUE,1-3FAM,*,2124,1800,1701352000,1701352000,-71.07287915,42.28778831
2015,FALSE,FALSE,Comm,c,2119,224,1201821000,1201821000,-71.08641101,42.31884066
2022,FALSE,FALSE,1-2FAM,*,2126,400,1802069000,1802069000,-71.10301313,42.27026697
2021,FALSE,TRUE,1-3FAM,*,2124,12807,1702346000,1702346000,-71.06929509,42.29931291
2019,FALSE,TRUE,1-3FAM,*,2131,500,1804560000,1804560000,-71.12955846,42.28393179
2015,FALSE,FALSE,1-2FAM,*,2124,21000,1704248000,1704248000,-71.06946752,42.27999364
2017,FALSE,TRUE,1-3FAM,*,2125,15000,1503153000,1503153000,-71.05678967,42.3114686
2019,FALSE,TRUE,1-2FAM,c,2124,5000,1704525000,1704525000,-71.06530704,42.28468455
2015,FALSE,FALSE,1-2FAM,*,2131,800,2005483000,2005483000,-71.1320235,42.28990445
2018,FALSE,FALSE,1-2FAM,*,2131,500,2005448000,2005448000,-71.13262351,42.28879168
2018,FALSE,TRUE,1-2FAM,*,2122,9920,1600351000,1600351000,-71.05221684,42.29469309
2021,FALSE,FALSE,1-4FAM,*,2124,7600,1704710000,1704710000,-71.06948954,42.28600991
2021,FALSE,TRUE,1-2FAM,*,2132,3000,2006611003,2006611003,-71.15866623,42.2845126
2014,FALSE,FALSE,,*,2132,2374,2006660000,2006660000,-71.16141245,42.28850128
2022,FALSE,TRUE,1-2FAM,*,2131,7000,1904159000,1904159000,-71.12630817,42.28369204
2020,FALSE,FALSE,1-2FAM,*,2131,1500,1904209000,1904209000,-71.1268725,42.28511759
2016,FALSE,FALSE,1Unit,*,2130,4000,1902480000,1902480000,-71.12454415,42.31045579
2016,FALSE,FALSE,1-2FAM,*,2122,6000,1601029000,1601029000,-71.05714971,42.29543348
2022,FALSE,TRUE,Multi,c,2121,2900,1202340000,1202340000,-71.08962524,42.3090434
2015,FALSE,FALSE,1-2FAM,*,2125,7500,1302893000,1302893000,-71.05529869,42.31538008
2010,FALSE,FALSE,Multi,o,2120,1000,1001300000,1001300000,-71.1023897,42.32742357
2020,FALSE,TRUE,1-2FAM,*,2126,13500,1801441000,1801441000,-71.10225705,42.2613921
2021,FALSE,FALSE,1-2FAM,*,2126,500,1801609000,1801609000,-71.10073677,42.26600319
2019,FALSE,FALSE,Multi,*,2131,400,2000410000,2000410000,-71.13346344,42.28185612
2022,FALSE,FALSE,1-3FAM,c,2135,2000,2200832000,2200832000,-71.14160155,42.35901397
2019,FALSE,TRUE,1-2FAM,*,2121,1000,1203190000,1203190000,-71.08947511,42.31405073
2022,FALSE,FALSE,1-2FAM,*,2132,10715,2006294000,2006294000,-71.15445147,42.28874876
2018,TRUE,FALSE,1-3FAM,t,2125,550000,1301542000,1301542000,-71.06128124,42.31246676
2020,FALSE,FALSE,Multi,t,2134,43000,2101564000,2101564000,-71.13127555,42.3492172
2014,FALSE,TRUE,1-2FAM,*,2124,7500,1702761000,1702761000,-71.07585779,42.28368691
2015,FALSE,FALSE,Comm,*,2121,429,1202098000,1202098000,-71.08403325,42.31387367
2022,FALSE,FALSE,VacLd,*,2121,8077,1203335000,1203335000,-71.09071758,42.31694444
2012,FALSE,FALSE,1-2FAM,*,2124,6257.42,1601221000,1601221000,-71.0629752,42.29520598
2012,FALSE,FALSE,1-2FAM,*,2132,3200,2006419000,2006419000,-71.15757695,42.2908466
