parcel_id,latitude,longitude,yearbuilt,usage,proptype,style,FULL_ADDRESS,STREET_NUMBER,FULL_STREET_NAME,MAILING_NEIGHBORHOOD,STREET_BODY,ZIP_CODE,Year,SalePrice
1200848000,42.319287,-71.080532,1890,1-FAM RES,R1F,SEMI DETACHD,27 Woodbine St,27,Woodbine St,Roxbury,Woodbine,2119,2018,525000
1200894000,42.317645,-71.078047,1905,3-FAM RES,R3F,DECKER,207 Blue Hill Ave,207,Blue Hill Ave,Roxbury,Blue Hill,2119,2009,200000
1200899010,42.317659,-71.078811,1900,RES DEV LAND,LND,CONVENTIONAL,66 Edgewood St,66,Edgewood St,Roxbury,Edgewood,2119,2017,390000
1200910000,42.3187,-71.081002,1905,3-FAM RES,R3F,CONVENTIONAL,15 Edgewood St,15,Edgewood St,Roxbury,Edgewood,2119,2001,205000
1200915000,42.318234,-71.080085,1890,1-FAM RES,R1F,CONVENTIONAL,25 Edgewood St,25,Edgewood St,Roxbury,Edgewood,2119,2008,14000
1200915000,42.318234,-71.080085,1890,1-FAM RES,R1F,CONVENTIONAL,25 Edgewood St,25,Edgewood St,Roxbury,Edgewood,2119,2010,230500
1200919000,42.317913,-71.079544,1905,3-FAM RES,R3F,CONVENTIONAL,35 Edgewood St,35,Edgewood St,Roxbury,Edgewood,2119,2013,290000
1200919000,42.317913,-71.079544,1905,3-FAM RES,R3F,CONVENTIONAL,35 Edgewood St,35,Edgewood St,Roxbury,Edgewood,2119,2015,536900
1201148000,42.319972,-71.083424,1900,1-FAM RES,R1F,SEMI DETACHD,17 Catawba St,17,Catawba St,Roxbury,Catawba,2119,2010,245000
1201156000,42.320073,-71.083795,1900,1-FAM RES,R1F,COLONIAL,37 Catawba St,37,Catawba St,Roxbury,Catawba,2119,2004,345000
1201333000,42.325476,-71.084668,1890,1-FAM RES,R1F,ROW-END,4 Akron Pl,4,Akron Pl,Roxbury,Akron,2119,2001,209000
1201334000,42.325541,-71.084894,1890,1-FAM RES,R1F,ROW-MIDDLE,3 Akron Pl,3,Akron Pl,Roxbury,Akron,2119,2019,480000
1201372000,42.326001,-71.086417,1905,1-FAM RES,R1F,COLONIAL,2 Alpine Pl,2,Alpine Pl,Roxbury,Alpine,2119,2003,304900
1201379000,42.325314,-71.086071,1900,2-FAM RES,R2F,CONVENTIONAL,48 Alpine St,48,Alpine St,Roxbury,Alpine,2119,2013,470000
1201385000,42.325771,-71.085905,1900,CONDOMINIUM,RCD,SEMI DETACHD,7 Akron St,7,Akron St,Roxbury,Akron,2119,2006,479000
1201450000,42.325433,-71.086705,1905,3-FAM RES,R3F,CONVENTIONAL,23 Alpine St,23,Alpine St,Roxbury,Alpine,2119,2007,448000
1201480300,42.323597,-71.085872,1989,CONDOMINIUM,RCD,LOW-RISE,35 Circuit St,35,Circuit St,Roxbury,Circuit,2119,2015,399000
1201480300,42.323597,-71.085872,1989,CONDOMINIUM,RCD,LOW-RISE,35 Circuit St,35,Circuit St,Roxbury,Circuit,2119,2018,355000
1201602005,42.31999,-71.084195,1905,2-FAM RES,R2F,SEMI DETACHD,54-56 Catawba St,54-56,Catawba St,Roxbury,Catawba,2119,2010,216700
1201607000,42.319825,-71.08359,1905,2-FAM RES,R2F,SEMI DETACHD,22-24 Catawba St,22-24,Catawba St,Roxbury,Catawba,2119,2001,235000
1201611000,42.319773,-71.083401,1905,3-FAM RES,R3F,DECKER,12 Catawba St,12,Catawba St,Roxbury,Catawba,2119,2003,434000
1201805000,42.319315,-71.088361,1905,CONDOMINIUM,RCD,FREE-STANDNG,30 Harold St,30,Harold St,Roxbury,Harold,2119,2013,53250
1201855000,42.319509,-71.088166,1905,3-FAM RES,R3F,SEMI DETACHD,23 Harold St,23,Harold St,Roxbury,Harold,2119,2015,493500
1201860000,42.319482,-71.088606,1905,3-FAM RES,R3F,ROW-MIDDLE,33 Harold St,33,Harold St,Roxbury,Harold,2119,2003,465000
1201861000,42.31947,-71.088694,1905,3-FAM RES,R3F,ROW-END,35 Harold St,35,Harold St,Roxbury,Harold,2119,2013,443000
1201911030,42.317649,-71.084276,2007,3-FAM RES,R3F,DECKER,30 Hazelwood St,30,Hazelwood St,Roxbury,Hazelwood,2119,2015,643000
1202000000,42.315687,-71.084779,1880,CONDOMINIUM,RCD,ROW-END,40 Deckard St,40,Deckard St,Dorchester,Deckard,2121,2005,268500
1202002000,42.315644,-71.084627,1890,CONDOMINIUM,RCD,,36 Deckard St,36,Deckard St,Dorchester,Deckard,2121,2009,59900
1202048000,42.315331,-71.086445,1900,3-FAM RES,R3F,DECKER,30 Wyoming St,30,Wyoming St,Dorchester,Wyoming,2121,2014,498888
1202050000,42.315212,-71.086041,1935,2-FAM RES,R2F,CONVENTIONAL,26 Wyoming St,26,Wyoming St,Dorchester,Wyoming,2121,2010,225200
1202058000,42.314843,-71.084397,1900,2-FAM RES,R2F,CONVENTIONAL,10 Wyoming St,10,Wyoming St,Dorchester,Wyoming,2121,2014,135000
1202155000,42.313027,-71.0884,1875,CONDOMINIUM,RCD,FREE-STANDNG,75 Crawford St,75,Crawford St,Dorchester,Crawford,2121,2008,320000
1202155000,42.313027,-71.0884,1875,CONDOMINIUM,RCD,FREE-STANDNG,75 Crawford St,75,Crawford St,Dorchester,Crawford,2121,2009,310000
1202205000,42.311688,-71.086073,1900,2-FAM RES,R2F,CONVENTIONAL,42 Crawford St,42,Crawford St,Dorchester,Crawford,2121,2009,170000
1202314000,42.309143,-71.089173,1916,1-FAM RES,R1F,COLONIAL,70 Brookledge St,70,Brookledge St,Dorchester,Brookledge,2121,2015,850000
1202316000,42.309567,-71.089746,1935,2-FAM RES,R2F,CONVENTIONAL,52 Brookledge St,52,Brookledge St,Dorchester,Brookledge,2121,2006,525000
1202336000,42.309935,-71.090564,1935,2-FAM RES,R2F,TWO FAMILY,31 Brookledge St,31,Brookledge St,Dorchester,Brookledge,2121,2013,459000
1202449000,42.30877,-71.084464,1935,2-FAM RES,R2F,TWO FAMILY,36 Hartwell St,36,Hartwell St,Dorchester,Hartwell,2121,2002,309900
1202464000,42.308876,-71.084663,1925,CONDOMINIUM,RCD,,35 Hartwell St,35,Hartwell St,Dorchester,Hartwell,2121,2010,77500
1202464000,42.308876,-71.084663,1925,CONDOMINIUM,RCD,,35 Hartwell St,35,Hartwell St,Dorchester,Hartwell,2121,2011,270000
1202465000,42.308831,-71.084695,1935,2-FAM RES,R2F,TWO FAMILY,39 Hartwell St,39,Hartwell St,Dorchester,Hartwell,2121,2002,302000
1202473000,42.30992,-71.086454,1935,2-FAM RES,R2F,TWO FAMILY,72 Cheney St,72,Cheney St,Dorchester,Cheney,2121,2008,233000
1202473000,42.30992,-71.086454,1935,2-FAM RES,R2F,TWO FAMILY,72 Cheney St,72,Cheney St,Dorchester,Cheney,2121,2017,520000
1202485000,42.309746,-71.087183,1925,CONDOMINIUM,RCD,,90 Elm Hill Ave,90,Elm Hill Ave,Dorchester,Elm Hill,2121,2008,305000
1202485000,42.309746,-71.087183,1925,CONDOMINIUM,RCD,,90 Elm Hill Ave,90,Elm Hill Ave,Dorchester,Elm Hill,2121,2009,125000
1202485000,42.309746,-71.087183,1925,CONDOMINIUM,RCD,,90 Elm Hill Ave,90,Elm Hill Ave,Dorchester,Elm Hill,2121,2010,67000
1202485000,42.309746,-71.087183,1925,CONDOMINIUM,RCD,,90 Elm Hill Ave,90,Elm Hill Ave,Dorchester,Elm Hill,2121,2012,105000
1202485000,42.309746,-71.087183,1925,CONDOMINIUM,RCD,,90 Elm Hill Ave,90,Elm Hill Ave,Dorchester,Elm Hill,2121,2013,1
1202496000,42.310235,-71.085212,1875,1-FAM RES,R1F,CONVENTIONAL,74 Georgia St,74,Georgia St,Dorchester,Georgia,2121,2003,355000
1202501000,42.309095,-71.084507,1935,2-FAM RES,R2F,TWO FAMILY,19-21 Hartwell St,19-21,Hartwell St,Dorchester,Hartwell,2121,2005,485000
1202548000,42.310061,-71.084303,1900,1-FAM RES,R1F,CONVENTIONAL,49 Georgia St,49,Georgia St,Dorchester,Georgia,2121,2022,1550000
1202553000,42.310499,-71.085354,1875,CONDOMINIUM,RCD,CONVENTIONAL,75 Georgia St,75,Georgia St,Dorchester,Georgia,2121,2005,491000
1202553000,42.310499,-71.085354,1875,CONDOMINIUM,RCD,CONVENTIONAL,75 Georgia St,75,Georgia St,Dorchester,Georgia,2121,2008,275000
1202670000,42.311606,-71.081102,1920,MXU RES+COM,REO,RAISED CAPE,383-385 Blue Hill Ave,383-385,Blue Hill Ave,Dorchester,Blue Hill,2121,2003,550000
1202688000,42.313029,-71.083882,1880,2-FAM RES,R2F,CONVENTIONAL,5-7 Elm Hill Park,45419,Elm Hill Park,Dorchester,Elm Hill,2121,2019,835000
1202715000,42.313556,-71.082271,1900,1-FAM RES,R1F,COLONIAL,13 Gaston St,13,Gaston St,Dorchester,Gaston,2121,2009,125000
1202758000,42.313572,-71.080693,1910,1-FAM RES,R1F,COLONIAL,36 Gaston St,36,Gaston St,Dorchester,Gaston,2121,2014,488000
1202764000,42.314401,-71.081572,1890,2-FAM RES,R2F,CONVENTIONAL,16 Gannett St,16,Gannett St,Dorchester,Gannett,2121,2006,489000
1202764000,42.314401,-71.081572,1890,2-FAM RES,R2F,CONVENTIONAL,16 Gannett St,16,Gannett St,Dorchester,Gannett,2121,2011,278400
1202769000,42.314486,-71.08161,2020,RES UDV LAND,LND,CONVENTIONAL,6 Gannett St,6,Gannett St,Dorchester,Gannett,2121,2019,270000
1202769000,42.314486,-71.08161,2020,RES UDV LAND,LND,CONVENTIONAL,6 Gannett St,6,Gannett St,Dorchester,Gannett,2121,2022,582250
1202777000,42.314382,-71.080828,1910,3-FAM RES,R3F,CONVENTIONAL,37 Holborn St,37,Holborn St,Dorchester,Holborn,2121,2003,415000
1202799000,42.314303,-71.083725,1900,2-FAM RES,R2F,CONVENTIONAL,2 Carlisle St,2,Carlisle St,Dorchester,Carlisle,2121,2017,524900
1202818000,42.313766,-71.081377,1890,1-FAM RES,R1F,COLONIAL,22 Gaston St,22,Gaston St,Dorchester,Gaston,2121,2015,95000
1202820000,42.313767,-71.081842,1900,CONDOMINIUM,RCD,FREE-STANDNG,18 Gaston St,18,Gaston St,Dorchester,Gaston,2121,2008,122000
1202820000,42.313767,-71.081842,1900,CONDOMINIUM,RCD,FREE-STANDNG,18 Gaston St,18,Gaston St,Dorchester,Gaston,2121,2010,33008
1202820000,42.313767,-71.081842,1900,CONDOMINIUM,RCD,FREE-STANDNG,18 Gaston St,18,Gaston St,Dorchester,Gaston,2121,2011,85000
1202820000,42.313767,-71.081842,1900,CONDOMINIUM,RCD,FREE-STANDNG,18 Gaston St,18,Gaston St,Dorchester,Gaston,2121,2020,435000
1202856000,42.315073,-71.081896,1900,2-FAM RES,R2F,CONVENTIONAL,18 Holborn St,18,Holborn St,Dorchester,Holborn,2121,2014,465001
1202892000,42.314399,-71.080471,1880,2-FAM RES,R2F,CONVENTIONAL,44 Holborn St,44,Holborn St,Dorchester,Holborn,2121,2016,345000
1202898000,42.314523,-71.080676,1910,2-FAM RES,R2F,TWO FAMILY,34 Holborn St,34,Holborn St,Dorchester,Holborn,2121,2018,900000
1202908000,42.315108,-71.082389,1900,1-FAM RES,R1F,COLONIAL,2 Holborn Park,2,Holborn Park,Dorchester,Holborn,2121,2018,455000
1202988000,42.315032,-71.092089,1900,1-FAM RES,R1F,BNGL/COTTAGE,130 Crawford St,130,Crawford St,Dorchester,Crawford,2121,2010,99000
1203002000,42.314938,-71.093741,1900,2-FAM RES,R2F,CONVENTIONAL,1 Abbotsford St,1,Abbotsford St,Dorchester,Abbotsford,2121,2012,340500
1203006000,42.314664,-71.09304,1900,CONDOMINIUM,RCD,FREE-STANDNG,9 Abbotsford St,9,Abbotsford St,Dorchester,Abbotsford,2121,2008,130500
1203007000,42.314604,-71.092862,1900,3-FAM RES,R3F,CONVENTIONAL,11 Abbotsford St,11,Abbotsford St,Dorchester,Abbotsford,2121,2009,170000
1203147001,42.314174,-71.091567,1920,3-FAM RES,R3F,ROW-MIDDLE,35 Abbotsford St,35,Abbotsford St,Dorchester,Abbotsford,2121,2003,499000
1203152000,42.313559,-71.090567,1900,2-FAM RES,R2F,CONVENTIONAL,100 Crawford St,100,Crawford St,Dorchester,Crawford,2121,2006,530000
1203227000,42.315455,-71.091805,1905,2-FAM RES,R2F,CONVENTIONAL,131 Crawford St,131,Crawford St,Dorchester,Crawford,2121,2015,340000
1203232000,42.315211,-71.090947,1900,3-FAM RES,R3F,CONVENTIONAL,177 Harold St,177,Harold St,Dorchester,Harold,2121,2009,316000
1203251000,42.317051,-71.089674,1900,3-FAM RES,R3F,CONVENTIONAL,116 Harrishof St,116,Harrishof St,Dorchester,Harrishof,2121,2004,550000
1203251000,42.317051,-71.089674,1900,3-FAM RES,R3F,CONVENTIONAL,116 Harrishof St,116,Harrishof St,Dorchester,Harrishof,2121,2005,550000
1203252000,42.317038,-71.089626,1900,3-FAM RES,R3F,CONVENTIONAL,114 Harrishof St,114,Harrishof St,Dorchester,Harrishof,2121,2014,475000
1203255000,42.316997,-71.089479,1900,3-FAM RES,R3F,CONVENTIONAL,108 Harrishof St,108,Harrishof St,Dorchester,Harrishof,2121,2001,298000
1203322000,42.315933,-71.090034,1905,3-FAM RES,R3F,DECKER,35 Hollander St,35,Hollander St,Dorchester,Hollander,2121,2018,825000
1203327000,42.316125,-71.090709,,RES UDV LAND,LND,,61 Hollander St,61,Hollander St,Dorchester,Hollander,2121,2006,300000
1203342000,42.317335,-71.090694,1899,4-8 UNIT APT,APT,CONDO/APT,140 Harrishof St,140,Harrishof St,Dorchester,Harrishof,2121,2012,230000
1203342000,42.317335,-71.090694,1899,4-8 UNIT APT,APT,CONDO/APT,140 Harrishof St,140,Harrishof St,Dorchester,Harrishof,2121,2017,650000
1203344000,42.317191,-71.090177,1905,3-FAM RES,R3F,DECKER,132 Harrishof St,132,Harrishof St,Dorchester,Harrishof,2121,2013,528500
1203346000,42.316877,-71.090149,1905,3-FAM RES,R3F,DECKER,131 Harold St,131,Harold St,Dorchester,Harold,2121,2017,410000
1203347000,42.316838,-71.090166,1905,CONDOMINIUM,RCD,DECKER,133 Harold St,133,Harold St,Dorchester,Harold,2121,2007,347000
1203349000,42.316759,-71.090201,1905,3-FAM RES,R3F,DECKER,137 Harold St,137,Harold St,Dorchester,Harold,2121,2005,545000
1203405000,42.31708,-71.089085,1900,3-FAM RES,R3F,SEMI DETACHD,99 Harrishof St,99,Harrishof St,Dorchester,Harrishof,2121,2011,392100
1300005000,42.320813,-71.073505,1910,4-8 UNIT APT,APT,CONDO/APT,22 W Cottage St,22,W Cottage St,Dorchester,Cottage,2125,2003,540000
1300006000,42.320855,-71.073385,1920,2-FAM RES,R2F,ROW-MIDDLE,20 W Cottage St,20,W Cottage St,Dorchester,Cottage,2125,2005,530000
1300023000,42.320383,-71.073295,1860,2-FAM RES,R2F,CONVENTIONAL,116 Brook Ave,116,Brook Ave,Dorchester,Brook,2125,2010,247500
1300029010,42.320307,-71.073519,2001,1-FAM RES,R1F,COLONIAL,102 Brook Ave,102,Brook Ave,Dorchester,Brook,2125,2010,185000
1300101020,42.319592,-71.074085,1930,4-8 UNIT APT,APT,SEMI DETACHD,23 Dean St,23,Dean St,Dorchester,Dean,2125,2004,460000
1300147000,42.318594,-71.071848,1900,1-FAM RES,R1F,CONVENTIONAL,23 Folsom St,23,Folsom St,Dorchester,Folsom,2125,2019,400000
1300151000,42.318379,-71.072071,1905,3-FAM RES,R3F,DECKER,7 Woodward Park St,7,Woodward Park St,Dorchester,Woodward Park,2125,2012,327000
1300151000,42.318379,-71.072071,1905,3-FAM RES,R3F,DECKER,7 Woodward Park St,7,Woodward Park St,Dorchester,Woodward Park,2125,2013,420000
1300167000,42.318967,-71.071765,2002,RES UDV LAND,LND,TWO FAMILY,10 Harlow St,10,Harlow St,Dorchester,Harlow,2125,2003,341900
1300174000,42.317475,-71.073156,1900,CONDOMINIUM,RCD,FREE-STANDNG,14 Hartford St,14,Hartford St,Dorchester,Hartford,2125,2007,325000
1300174000,42.317475,-71.073156,1900,CONDOMINIUM,RCD,FREE-STANDNG,14 Hartford St,14,Hartford St,Dorchester,Hartford,2125,2010,70000
1300176000,42.317753,-71.073347,1900,CONDOMINIUM,RCD,FREE-STANDNG,10 Hartford St,10,Hartford St,Dorchester,Hartford,2125,2009,100000
1300176000,42.317753,-71.073347,1900,CONDOMINIUM,RCD,FREE-STANDNG,10 Hartford St,10,Hartford St,Dorchester,Hartford,2125,2010,143000
1300180000,42.317778,-71.073467,1900,2-FAM RES,R2F,CONVENTIONAL,3 Hartford Ter,3,Hartford Ter,Dorchester,Hartford,2125,2017,360000
1300195000,42.3183,-71.072328,2004,RES UDV LAND,LND,CONVENTIONAL,16 Woodward Park St,16,Woodward Park St,Dorchester,Woodward Park,2125,2005,460000
1300201000,42.318299,-71.072183,1900,CONDOMINIUM,RCD,,37-39 Folsom St,37-39,Folsom St,Dorchester,Folsom,2125,2004,175000
1300224000,42.318605,-71.071518,1905,CTYMUNI PROP,EXM,COLONIAL,16 Folsom St,16,Folsom St,Dorchester,Folsom,2125,2013,269900
1300225000,42.318671,-71.071441,1905,2-FAM RES,R2F,CONVENTIONAL,14 Folsom St,14,Folsom St,Dorchester,Folsom,2125,2002,275000
1300241000,42.318392,-71.071028,2007,PS NEW CONST,RES,CONVENTIONAL,37-39 Woodford St,37 -39,Woodford St,Dorchester,Woodford,2125,2008,400000
1300248000,42.318062,-71.071061,1905,3-FAM RES,R3F,DECKER,65 Woodford St,65,Woodford St,Dorchester,Woodford,2125,2002,337000
1300248000,42.318062,-71.071061,1905,3-FAM RES,R3F,DECKER,65 Woodford St,65,Woodford St,Dorchester,Woodford,2125,2004,482500
1300258000,42.318514,-71.070765,1905,3-FAM RES,R3F,DECKER,32 Woodford St,32,Woodford St,Dorchester,Woodford,2125,2003,462000
1300261000,42.318361,-71.07033,2005,CONDOMINIUM,RCD,FREE-STANDNG,14 Woodford St,14,Woodford St,Dorchester,Woodford,2125,2018,415000
1300317000,42.32039,-71.076664,1890,3-FAM RES,R3F,ROW-END,80 W Cottage St,80,W Cottage St,Dorchester,Cottage,2125,2010,228333
1300318000,42.320408,-71.076433,1905,CONDOMINIUM,RCD,ROW-MIDDLE,78 W Cottage St,78,W Cottage St,Dorchester,Cottage,2125,2004,383000
1300318000,42.320408,-71.076433,1905,CONDOMINIUM,RCD,ROW-MIDDLE,78 W Cottage St,78,W Cottage St,Dorchester,Cottage,2125,2008,85000
1300319000,42.320427,-71.076202,1905,CONDOMINIUM,RCD,ROW-MIDDLE,76 W Cottage St,76,W Cottage St,Dorchester,Cottage,2125,2008,85000
1300320000,42.320446,-71.075971,1890,2-FAM RES,R2F,ROW-END,74 W Cottage St,74,W Cottage St,Dorchester,Cottage,2125,2001,340000
1300320000,42.320446,-71.075971,1890,2-FAM RES,R2F,ROW-END,74 W Cottage St,74,W Cottage St,Dorchester,Cottage,2125,2007,140000
1300320000,42.320446,-71.075971,1890,2-FAM RES,R2F,ROW-END,74 W Cottage St,74,W Cottage St,Dorchester,Cottage,2125,2013,1055000
1300329000,42.319979,-71.076263,1905,CONDOMINIUM,RCD,DECKER,24 Gayland St,24,Gayland St,Dorchester,Gayland,2125,2007,349000
1300329000,42.319979,-71.076263,1905,CONDOMINIUM,RCD,DECKER,24 Gayland St,24,Gayland St,Dorchester,Gayland,2125,2018,346000
1300332000,42.319963,-71.076453,1905,3-FAM RES,R3F,DECKER,12 Gayland St,12,Gayland St,Dorchester,Gayland,2125,2003,514000
1300332000,42.319963,-71.076453,1905,3-FAM RES,R3F,DECKER,12 Gayland St,12,Gayland St,Dorchester,Gayland,2125,2006,345000
1300415000,42.318328,-71.076163,1905,3-FAM RES,R3F,DECKER,25 Brookford St,25,Brookford St,Dorchester,Brookford,2125,2019,735000
1300428000,42.318266,-71.077285,1905,2-FAM RES,R2F,CONVENTIONAL,5 Brookford St,5,Brookford St,Dorchester,Brookford,2125,2001,254000
1300428000,42.318266,-71.077285,1905,2-FAM RES,R2F,CONVENTIONAL,5 Brookford St,5,Brookford St,Dorchester,Brookford,2125,2007,264000
1300466010,42.316905,-71.077504,1899,3-FAM RES,R3F,SEMI DETACHD,8 Dewey St,8,Dewey St,Dorchester,Dewey,2125,2005,595000
1300466010,42.316905,-71.077504,1899,3-FAM RES,R3F,SEMI DETACHD,8 Dewey St,8,Dewey St,Dorchester,Dewey,2125,2010,355000
1300466010,42.316905,-71.077504,1899,3-FAM RES,R3F,SEMI DETACHD,8 Dewey St,8,Dewey St,Dorchester,Dewey,2125,2020,1100000
1300468000,42.317352,-71.078103,1900,2-FAM RES,R2F,CONVENTIONAL,216 Blue Hill Ave,216,Blue Hill Ave,Dorchester,Blue Hill,2125,2006,535000
1300468000,42.317352,-71.078103,1900,2-FAM RES,R2F,CONVENTIONAL,216 Blue Hill Ave,216,Blue Hill Ave,Dorchester,Blue Hill,2125,2011,195000
1300485000,42.316865,-71.07657,2000,RES UDV LAND,LND,TWO FAMILY,87-89 Dacia St,87-89,Dacia St,Dorchester,Dacia,2125,2000,128000
1300511000,42.318076,-71.075089,1905,3-FAM RES,R3F,DECKER,14 Danube St,14,Danube St,Dorchester,Danube,2125,2013,525000
1300511000,42.318076,-71.075089,1905,3-FAM RES,R3F,DECKER,14 Danube St,14,Danube St,Dorchester,Danube,2125,2018,894900
1300512000,42.318112,-71.075076,1905,4-8 UNIT APT,APT,DECKER,12 Danube St,12,Danube St,Dorchester,Danube,2125,2013,500000
1300513000,42.318149,-71.075064,1900,3-FAM RES,R3F,DECKER,10 Danube St,10,Danube St,Dorchester,Danube,2125,2014,498900
1300539000,42.31776,-71.073668,1920,2-FAM RES,R2F,CONVENTIONAL,9 Hartford St,9,Hartford St,Dorchester,Hartford,2125,2001,269000
1300543001,42.317321,-71.073331,1989,1-FAM RES,R1F,COLONIAL,15 Hartford St,15,Hartford St,Dorchester,Hartford,2125,2017,470000
1300543001,42.317321,-71.073331,1989,1-FAM RES,R1F,COLONIAL,15 Hartford St,15,Hartford St,Dorchester,Hartford,2125,2019,617000
1300568000,42.314687,-71.074622,1920,4-8 UNIT APT,APT,CONDO/APT,96-98 Woodledge St,96-98,Woodledge St,Dorchester,Woodledge,2125,2021,1605000
1300590000,42.315738,-71.07539,1910,2-FAM RES,R2F,CONVENTIONAL,74 Woodcliff St,74,Woodcliff St,Dorchester,Woodcliff,2125,2011,325000
1300650010,42.316271,-71.076872,1990,CONDOMINIUM,RCD,TOWNHOUSE,3 Beauford Ln,3,Beauford Ln,Dorchester,Beauford,2125,2001,154000
1300650010,42.316271,-71.076872,1990,CONDOMINIUM,RCD,TOWNHOUSE,3 Beauford Ln,3,Beauford Ln,Dorchester,Beauford,2125,2004,217500
1300650010,42.316271,-71.076872,1990,CONDOMINIUM,RCD,TOWNHOUSE,3 Beauford Ln,3,Beauford Ln,Dorchester,Beauford,2125,2005,235000
1300650010,42.316271,-71.076872,1990,CONDOMINIUM,RCD,TOWNHOUSE,3 Beauford Ln,3,Beauford Ln,Dorchester,Beauford,2125,2006,275000
1300650010,42.316271,-71.076872,1990,CONDOMINIUM,RCD,TOWNHOUSE,3 Beauford Ln,3,Beauford Ln,Dorchester,Beauford,2125,2018,320000
1300650010,42.316271,-71.076872,1990,CONDOMINIUM,RCD,TOWNHOUSE,3 Beauford Ln,3,Beauford Ln,Dorchester,Beauford,2125,2020,285000
1300661000,42.316478,-71.075634,1905,3-FAM RES,R3F,DECKER,55-57 Dewey St,55-57,Dewey St,Dorchester,Dewey,2125,2002,445000
1300672010,42.316143,-71.077253,2012,RES UDV LAND,LND,DECKER,12 Woodcliff St,12,Woodcliff St,Dorchester,Woodcliff,2125,2010,90000
1300672020,42.316179,-71.077427,2012,RES UDV LAND,LND,DECKER,10 Woodcliff St,10,Woodcliff St,Dorchester,Woodcliff,2125,2010,90000
1300694000,42.315406,-71.077286,1900,3-FAM RES,R3F,CONVENTIONAL,40 Dacia St,40,Dacia St,Dorchester,Dacia,2125,2001,175000
1300711010,42.314837,-71.077506,1945,1-FAM RES,R1F,COLONIAL,22 Dacia St,22,Dacia St,Dorchester,Dacia,2125,2004,160000
1300711010,42.314837,-71.077506,1945,1-FAM RES,R1F,COLONIAL,22 Dacia St,22,Dacia St,Dorchester,Dacia,2125,2005,284000
1300711010,42.314837,-71.077506,1945,1-FAM RES,R1F,COLONIAL,22 Dacia St,22,Dacia St,Dorchester,Dacia,2125,2006,290000
1300712000,42.31477,-71.077532,1850,2-FAM RES,R2F,COLONIAL,20 Dacia St,20,Dacia St,Dorchester,Dacia,2125,2008,110000
1300713000,42.314703,-71.077557,1920,3-FAM RES,R3F,CONVENTIONAL,18 Dacia St,18,Dacia St,Dorchester,Dacia,2125,2009,205000
1300744000,42.31313,-71.07709,1920,3-FAM RES,R3F,SEMI DETACHD,40 Fayston St,40,Fayston St,Dorchester,Fayston,2121,2011,375000
1300769000,42.312563,-71.075936,1905,3-FAM RES,R3F,DECKER,72 Fayston St,72,Fayston St,Dorchester,Fayston,2121,2015,575000
1300774000,42.312716,-71.076248,1905,CONDOMINIUM,RCD,SEMI DETACHD,62 Fayston St,62,Fayston St,Dorchester,Fayston,2121,2005,559000
1300774001,42.312747,-71.07631,1905,3-FAM RES,R3F,SEMI DETACHD,60 Fayston St,60,Fayston St,Dorchester,Fayston,2121,2005,554000
1300786000,42.312462,-71.075734,1905,3-FAM RES,R3F,DECKER,80 Fayston St,80,Fayston St,Dorchester,Fayston,2121,2005,550000
1300800000,42.314523,-71.076387,1905,3-FAM RES,R3F,DECKER,34 Balfour St,34,Balfour St,Dorchester,Balfour,2125,2000,265000
1300800000,42.314523,-71.076387,1905,3-FAM RES,R3F,DECKER,34 Balfour St,34,Balfour St,Dorchester,Balfour,2125,2001,282450
1300800000,42.314523,-71.076387,1905,3-FAM RES,R3F,DECKER,34 Balfour St,34,Balfour St,Dorchester,Balfour,2125,2002,447000
1300800000,42.314523,-71.076387,1905,3-FAM RES,R3F,DECKER,34 Balfour St,34,Balfour St,Dorchester,Balfour,2125,2009,215000
1300802000,42.314482,-71.076402,2004,1-FAM RES,R1F,SEMI DETACHD,30 Balfour St,30,Balfour St,Dorchester,Balfour,2125,2003,50000
1300802000,42.314482,-71.076402,2004,1-FAM RES,R1F,SEMI DETACHD,30 Balfour St,30,Balfour St,Dorchester,Balfour,2125,2020,450000
1300805000,42.31438,-71.07644,1900,3-FAM RES,R3F,DECKER,20-24 Balfour St,20-24,Balfour St,Dorchester,Balfour,2125,2007,360000
1300812000,42.31452,-71.077374,1890,1-FAM RES,R1F,COLONIAL,13 Dacia St,13,Dacia St,Dorchester,Dacia,2125,2009,230000
1300815000,42.314707,-71.077429,,RES-MTL BLDG,REO,,19-19R Dacia St,19-19R,Dacia St,Dorchester,Dacia,2125,2000,297500
1300816001,42.314789,-71.077273,1905,3-FAM RES,R3F,DECKER,21 Dacia St,21,Dacia St,Dorchester,Dacia,2125,2009,265000
1300867000,42.313655,-71.076573,1900,3-FAM RES,R3F,CONVENTIONAL,144-148 Quincy St,144-148,Quincy St,Dorchester,Quincy,2125,2000,259000
1300952000,42.3132,-71.07559,1930,INDUST USE,IND,,196-198 Quincy St,196-198,Quincy St,Dorchester,Quincy,2125,2022,6706500
1300980000,42.315444,-71.07291,1900,1-FAM RES,R1F,COLONIAL,46 Hartford St,46,Hartford St,Dorchester,Hartford,2125,2013,372000
1300982000,42.315545,-71.071536,1910,2-FAM RES,R2F,CONVENTIONAL,16 Chamblet St,16,Chamblet St,Dorchester,Chamblet,2125,2008,289750
