parcel_id,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Lat,Long,yearbuilt,usage,proptype,style,FULL_ADDRESS,STREET_NUMBER,FULL_STREET_NAME,MAILING_NEIGHBORHOOD,STREET_BODY,ZIP_CODE
1808210000,,,,,,,,,,,,,,,,,,,,,450000,,,42.263329,-71.124234,1940,1-FAM RES,R1F,CAPE COD,39 Gwinnett St,39,Gwinnett St,Hyde Park,Gwinnett,2136
1808216000,,,,,,356000,,,,,,,,,,,,,,,,,,42.264377,-71.125288,1940,1-FAM RES,R1F,CAPE COD,163 Austin St,163,Austin St,Hyde Park,Austin,2136
1808225000,,,270000,,,,,,,,,,,,,,,,,,,,,42.262984,-71.12455,1940,1-FAM RES,R1F,COLONIAL,18 Gwinnett St,18,Gwinnett St,Hyde Park,Gwinnett,2136
1808249000,,,,,,,,,,,,,,,,,416000,,,,,,,42.2661,-71.124902,1956,1-FAM RES,R1F,CAPE COD,220 Austin St,220,Austin St,Hyde Park,Austin,2136
1808510000,,,,,,,,,,,,,,,,,,,,,435000,,,42.267692,-71.128557,1956,1-FAM RES,R1F,CAPE COD,25 Asheville Rd,25,Asheville Rd,Hyde Park,Asheville,2136
1808511000,,,275000,,329900,,,,,,,,,,,,,,,,,,,42.267754,-71.128437,1955,1-FAM RES,R1F,CAPE COD,29 Asheville Rd,29,Asheville Rd,Hyde Park,Asheville,2136
1808512001,,,,,,,380000,,,,,,,,,,,,,,,,,42.267877,-71.128199,1958,1-FAM RES,R1F,COLONIAL,37 Asheville Rd,37,Asheville Rd,Hyde Park,Asheville,2136
1808514020,,,,,,,,,,,,,,,,,540000,,,,,,,42.26817,-71.127917,2015,RES UDV LAND,LND,COLONIAL,55 Asheville Rd,55,Asheville Rd,Hyde Park,Asheville,2136
1808515019,,,,,,,,,,,,,,399000,,,,,,,,,,42.272559,-71.126543,1960,1-FAM RES,R1F,CAPE COD,71 Glencliff Rd,71,Glencliff Rd,Roslindale,Glencliff,2131
1808517012,,,,,,,,,,,,,,,,,,455000,,,,,,42.270805,-71.125801,1960,1-FAM RES,R1F,CAPE COD,55 Windham Rd,55,Windham Rd,Hyde Park,Windham,2136
1808517057,,,,,,,,,,,,,,,,,,,,430000,,,,42.268311,-71.125839,1960,1-FAM RES,R1F,RANCH,28 Beechmont Ter,28,Beechmont Ter,Hyde Park,Beechmont,2136
1808518035,,,,,,,,,,,,,,,,360000,,,,,,,,42.272611,-71.127946,1999,1-FAM RES,R1F,COLONIAL,618 Beech St,618,Beech St,Roslindale,Beech,2131
1808554000,,,,,,,,,,,214400,,,,,,,,,,,,,42.268165,-71.129091,1940,1-FAM RES,R1F,CAPE COD,23 Hallron St,23,Hallron St,Hyde Park,Hallron,2136
1808555000,,,,,,,,,,,,,,,,,,,,429000,,,,42.268241,-71.128946,1940,1-FAM RES,R1F,CAPE COD,27 Hallron St,27,Hallron St,Hyde Park,Hallron,2136
1808564000,,220000,,,,,,,,,,,,,,,,,,,,,,42.26924,-71.128062,1941,1-FAM RES,R1F,CAPE COD,63 Hallron St,63,Hallron St,Hyde Park,Hallron,2136
1808589000,,,,,,,272000,,,,,,,,,,,,,,,,,42.269298,-71.129938,1950,CONDOMINIUM,RCD,RANCH,117 Bateman St,117,Bateman St,Hyde Park,Bateman,2136
1808617000,,,,,316000,,,,,,,,,,,,,,,,,,,42.269067,-71.128325,1960,1-FAM RES,R1F,RANCH,50 Hallron St,50,Hallron St,Hyde Park,Hallron,2136
1808618000,,,180000,,,,,,,,,,,,,,,,,,,,,42.26869,-71.128528,1940,1-FAM RES,R1F,BNGL/COTTAGE,38 Hallron St,38,Hallron St,Hyde Park,Hallron,2136
1808621000,,,,,,,,,,,,,,,341000,,,,,,,,,42.268429,-71.129008,1944,1-FAM RES,R1F,COLONIAL,26 Hallron St,26,Hallron St,Hyde Park,Hallron,2136
1808624000,,,,,265000,,,,,,,,,,,,,,,,,,,42.268159,-71.129519,1940,1-FAM RES,R1F,RANCH,14 Hallron St,14,Hallron St,Hyde Park,Hallron,2136
1808629000,,,,,,,,,,,,,,,,,320000,,450000,,,,,42.268342,-71.130169,1940,1-FAM RES,R1F,BNGL/COTTAGE,5 Grassmere Rd,5,Grassmere Rd,Hyde Park,Grassmere,2136
1808640000,,,,,,231500,,,,,,,,,,,,,,,,,,42.268947,-71.130919,1941,1-FAM RES,R1F,RANCH,92 Deforest St,92,Deforest St,Hyde Park,Deforest,2136
1808683000,,,,,,,,,,,,,314000,,,,,,,,,,,42.265492,-71.128705,1950,1-FAM RES,R1F,COLONIAL,2 Deforest St,2,Deforest St,Hyde Park,Deforest,2136
1808703000,,,,,,,,410000,,,,,,,,,,,,,,,,42.266449,-71.128454,1920,1-FAM RES,R1F,CONVENTIONAL,25 Deforest St,25,Deforest St,Hyde Park,Deforest,2136
1808763000,,,,,,,,,,,,,,228000,,,,,,,,,,42.257797,-71.117397,1900,1-FAM RES,R1F,COLONIAL,75 Davison St,75,Davison St,Hyde Park,Davison,2136
1808791000,,,,,,,,,,,297500,,,,,,,,,,,,,42.25798,-71.117524,1880,1-FAM RES,R1F,COLONIAL,78 Davison St,78,Davison St,Hyde Park,Davison,2136
1808792000,,,,,,,,247000,,,,,,,,,,,,,,,,42.257864,-71.117636,1880,1-FAM RES,R1F,COLONIAL,74 Davison St,74,Davison St,Hyde Park,Davison,2136
1808796000,,,,382000,,,,,,,,,,,,,,,,,,,,42.257513,-71.118218,1905,1-FAM RES,R1F,TWO FAMILY,60 Davison St,60,Davison St,Hyde Park,Davison,2136
1808871000,,,,,,450000,,361000,,,,,,,,,,,,,,,,42.260029,-71.12073,1878,1-FAM RES,R1F,COLONIAL,27 Dell Ave,27,Dell Ave,Hyde Park,Dell,2136
1808906000,,,,,,,,,,,,,,375000,,,,,,,,,,42.259444,-71.120408,1900,2-FAM RES,R2F,CONVENTIONAL,80 Central Ave,80,Central Ave,Hyde Park,Central,2136
1808921000,,,,,,,,,,,,,,,,,,400000,,,,,,42.258586,-71.120933,1910,3-FAM RES,R3F,CONVENTIONAL,60 Central Ave,60,Central Ave,Hyde Park,Central,2136
1808932000,,,,,,,,,,,,,229000,,,,,,,,,,,42.259332,-71.122279,1900,2-FAM RES,R2F,CONVENTIONAL,85 Harvard Ave,85,Harvard Ave,Hyde Park,Harvard,2136
1808968000,,,,,,,,,,,390000,,,,,,,,,,,,,42.257887,-71.120689,1890,2-FAM RES,R2F,CONVENTIONAL,44 Central Ave,44,Central Ave,Hyde Park,Central,2136
1809023000,,,,,,570000,,,,,,,,,,,,,,,,,,42.256623,-71.119203,1920,3-FAM RES,R3F,CONVENTIONAL,33 Davison St,33,Davison St,Hyde Park,Davison,2136
1809039000,,,,,,,,,,,,,,,,630000,,,,,,,,42.254902,-71.120325,1915,LIVE THEATRE,REC,,41-49 Fairmount Ave,41-49,Fairmount Ave,Hyde Park,Fairmount,2136
1809046010,,,,,420000,1300000,,,,,,,,,,,,,,,,,,42.254503,-71.120091,1930,RETAIL STORE,COM,,81 Fairmount Ave,81,Fairmount Ave,Hyde Park,Fairmount,2136
1809065000,,,275000,,,,,,,,,,,,,,,,,,,,,42.256746,-71.121373,1905,2-FAM RES,R2F,TWO FAMILY,20-22 Winthrop St,20-22,Winthrop St,Hyde Park,Winthrop,2136
1809120000,,,,,,,,,,,,,,,,,,,,,632306,,,42.254274,-71.124778,1910,MXU RES+COM,REO,RAISED CAPE,12 Dana Ave,12,Dana Ave,Hyde Park,Dana,2136
1809194000,,,,,,,156920,579000,,,,,,,,,,,,,,,,42.253136,-71.123653,2006,RES UDV LAND,LND,TWO FAMILY,38 Dana Ave,38,Dana Ave,Hyde Park,Dana,2136
1809197000,,,,,,,,,,,,,,315500,,,,,,,,,,42.253433,-71.123846,1900,1-FAM RES,R1F,COLONIAL,32 Dana Ave,32,Dana Ave,Hyde Park,Dana,2136
1809233000,,,,,,,,,,,,,,,,,,,,,,,825000,42.251214,-71.122752,1915,2-FAM RES,R2F,TWO FAMILY,15 Easton Ave,15,Easton Ave,Hyde Park,Easton,2136
1809241000,,,,,,,475000,,,,,,,,,,,,,,,,,42.250886,-71.122956,1900,2-FAM RES,R2F,CONVENTIONAL,35 Easton Ave,35,Easton Ave,Hyde Park,Easton,2136
1809243000,,,,,,,,,,,,,,,,,,310000,,,,,,42.250815,-71.12301,1900,1-FAM RES,R1F,BNGL/COTTAGE,39 Easton Ave,39,Easton Ave,Hyde Park,Easton,2136
1809316000,,165000,,,,,,,,,,,,,,,,,,,,,,42.250382,-71.124088,1880,2-FAM RES,R2F,DUPLEX,31 Fulton St,31,Fulton St,Hyde Park,Fulton,2136
1809318000,,,,395000,,,,,,,,,,,,,,,,,,,,42.250702,-71.123917,1880,2-FAM RES,R2F,DUPLEX,27 Fulton St,27,Fulton St,Hyde Park,Fulton,2136
1809353010,,,273000,350000,,,,,360000,,,,,,,,,,,,,,,42.249572,-71.126327,2002,CONDOMINIUM,RCD,FREE-STANDNG,1438 Hyde Park Ave,1438,Hyde Park Ave,Hyde Park,Hyde Park,2136
1809371000,,,,,,,,,,,,,,,,145000,,,,,,,,42.249035,-71.126562,1900,2-FAM RES,R2F,CONVENTIONAL,9 Wilton St,9,Wilton St,Hyde Park,Wilton,2136
1809387000,,,,,,,,,,,,,,,,210000,,,,,,,,42.248325,-71.126639,1900,2-FAM RES,R2F,TWO FAMILY,39 Glenwood Ave,39,Glenwood Ave,Hyde Park,Glenwood,2136
1809399000,,,,,,,,,,177000,260000,,,,,,,,,,,,,42.309743,-71.062716,2003,CONDOMINIUM,RCD,FREE-STANDNG,7 Winter St,7,Winter St,Hyde Park,Winter,2136
1809400000,,85000,225000,,,,,,,,,,,,,,,,,,,,,42.30961,-71.062727,1900,RES DEV LAND,LND,COLONIAL,11 Winter St,11,Winter St,Hyde Park,Winter,2136
1809405000,,,,,455000,,499000,,,,,,,,,,,,,,,,,42.248735,-71.127762,1900,3-FAM RES,R3F,CONVENTIONAL,12 Winter St,12,Winter St,Hyde Park,Winter,2136
1809406000,,,,,,,,,,,,661500,,,,,,,,,,,,42.355891,-71.061609,1899,GEN OFFICE,COM,CONDO/APT,8-10 Winter St,10-Aug,Winter St,Hyde Park,Winter,2136
1809473000,,,,,,,,,430000,,,,,,,,,,,,,,,42.247373,-71.127752,1900,3-FAM RES,R3F,CONVENTIONAL,1510-1512 Hyde Park Ave,1510-1512,Hyde Park Ave,Hyde Park,Hyde Park,2136
1809485000,,,,,,,,,,383388,,,,,,,,,,,,,,42.237037,-71.132808,2008,1-FAM RES,R1F,CONVENTIONAL,8-10 Prescott St,10-Aug,Prescott St,Hyde Park,Prescott,2136
1809545001,,10000,,,,,,,,,,,,,,,,,,,,,,42.308154,-71.069784,2002,RES UDV LAND,LND,DECKER,73 Hamilton St,73,Hamilton St,Hyde Park,Hamilton,2136
1809549000,,,,,,,,,,,,,,,375000,,,,,,,,,42.233179,-71.132784,1900,1-FAM RES,R1F,COLONIAL,81 Hamilton St,81,Hamilton St,Hyde Park,Hamilton,2136
1809566000,,,,404250,,,,,,,,,,,,,,,,,,,,42.319878,-71.079967,1899,PS NEW CONST,RES,ROW-MIDDLE,45 Clifford St,45,Clifford St,Hyde Park,Clifford,2136
1809568000,,180000,,308000,,,,,,,,,,,,,,,,,,,,42.233277,-71.131639,1900,1-FAM RES,R1F,COLONIAL,49 Clifford St,49,Clifford St,Hyde Park,Clifford,2136
1809570000,,,,,,,,,,,145000,225000,,,,,,,,,,,,42.308059,-71.06929,1910,CHARITY PROP,EXM,CONVENTIONAL,80 Hamilton St,80,Hamilton St,Hyde Park,Hamilton,2136
1809579000,,,295000,,,,,,,,,,,,,,,,,,,,,42.319518,-71.079192,1905,3-FAM RES,R3F,CONVENTIONAL,65 Clifford St,65,Clifford St,Hyde Park,Clifford,2136
1809605000,,,,,481000,,,,,,,,,,,,,,,,,,,42.233759,-71.130185,2002,RES UDV LAND,LND,COLONIAL,37 Colchester St,37,Colchester St,Hyde Park,Colchester,2136
1809607000,,,,,,,,399000,,,,,,,,,,,,,,,,42.233995,-71.130203,1929,1-FAM RES,R1F,CONVENTIONAL,41 Colchester St,41,Colchester St,Hyde Park,Colchester,2136
1809687000,,,,,,379900,,,,,,,,,,,,,,,,,,42.236048,-71.128306,1900,1-FAM RES,R1F,CAPE COD,14 Forestvale Rd,14,Forestvale Rd,Hyde Park,Forestvale,2136
1809706000,,,,,,,,400000,,,,,,,,,,,,,,,,42.235861,-71.129339,1900,2-FAM RES,R2F,CONVENTIONAL,9 Colchester St,9,Colchester St,Hyde Park,Colchester,2136
1809714000,,150000,240000,,,,,,,,,,,,,,,,,,,,,42.320455,-71.080754,1900,3-FAM RES,R3F,DECKER,22 Clifford St,22,Clifford St,Hyde Park,Clifford,2136
1809732000,,,,,,,,,,,,,,,,529000,,,,,,,,42.235518,-71.130594,1910,1-FAM RES,R1F,COLONIAL,17 Clifford St,17,Clifford St,Hyde Park,Clifford,2136
1809733000,,,,,,,,,,,,,,366200,,,,,,,,,,42.320345,-71.080976,1850,1-FAM RES,R1F,COLONIAL,19 Clifford St,19,Clifford St,Hyde Park,Clifford,2136
1809740000,,,,,,,592000,,,,,,,,,,,,,,,,,42.309603,-71.071405,1905,3-FAM RES,R3F,DECKER,24 Hamilton St,24,Hamilton St,Hyde Park,Hamilton,2136
1809747000,,,,,,,,,,,,,,,,,480000,,,,,,,42.30976,-71.072013,1910,1-FAM RES,R1F,COLONIAL,9 Hamilton St,9,Hamilton St,Hyde Park,Hamilton,2136
1809749000,,,,,580000,,,,,,,,,,,,,,,,,,,42.236344,-71.131319,0,RES-MTL BLDG,REO,,15 Hamilton St,15,Hamilton St,Hyde Park,Hamilton,2136
1809752000,,,,,,,,,,,,,,,,,,635000,,,,,,42.309305,-71.071349,,RES UDV LAND,LND,,25 Hamilton St,25,Hamilton St,Hyde Park,Hamilton,2136
1809826000,,,,,,,,,,,,,,,,,,,,500000,,,,42.237556,-71.130584,1912,1-FAM RES,R1F,COLONIAL,18 Yuill Cir,18,Yuill Cir,Hyde Park,Yuill,2136
1809843000,,,,,,,,930000,,,,,,,,,,,,,,,,42.238183,-71.130947,1955,WAREHOUSE,COM,,15 Wolcott St,15,Wolcott St,Hyde Park,Wolcott,2136
1809859001,,,,,,,,,,,271000,,,,,,,,,,,,,42.241624,-71.124544,1950,1-FAM RES,R1F,CAPE COD,46 Halsey Rd,46,Halsey Rd,Hyde Park,Halsey,2136
1809859005,,,,,,,344000,,,,,,,,,,,,,,,,,42.24133,-71.1245,1950,1-FAM RES,R1F,CAPE COD,30 Halsey Rd,30,Halsey Rd,Hyde Park,Halsey,2136
1809868000,,,,,,,,,,,,,,,,,454900,,,,,,,42.2423,-71.125243,1950,1-FAM RES,R1F,CONVENTIONAL,28 Badger Rd,28,Badger Rd,Hyde Park,Badger,2136
1809869000,,,,,,,,,,,,,,,,382000,,,,,,,,42.242404,-71.125259,1950,1-FAM RES,R1F,CAPE COD,24 Badger Rd,24,Badger Rd,Hyde Park,Badger,2136
1809872012,,,,,223600,,350000,,,,,,,,,,,,,,,,,42.240969,-71.124215,1950,1-FAM RES,R1F,CAPE COD,9 Halsey Rd,9,Halsey Rd,Hyde Park,Halsey,2136
1809878000,,,,,,,,,,,,,,,,,375000,,,,,,,42.242498,-71.125518,1949,1-FAM RES,R1F,CAPE COD,19 Badger Rd,19,Badger Rd,Hyde Park,Badger,2136
1809930005,,,,,,,,,,299000,,,,,,,,,,,,,,42.243248,-71.123071,1950,2-FAM RES,R2F,TWO FAMILY,105 Faraday St,105,Faraday St,Hyde Park,Faraday,2136
1809930008,,,,,,,,,,,,295000,,,,,,,,,,,,42.243054,-71.122875,1950,2-FAM RES,R2F,TWO FAMILY,117 Faraday St,117,Faraday St,Hyde Park,Faraday,2136
1810031000,,,,,,365000,,295000,,,,,,,,,,,,,,,,42.246523,-71.123875,1950,1-FAM RES,R1F,RANCH,107 Glenwood Ave,107,Glenwood Ave,Hyde Park,Glenwood,2136
1810032000,,,,,,,289000,,,,,,,127500,,,,,,,,,,42.247066,-71.124284,1920,CONDOMINIUM,RCD,FREE-STANDNG,111 Glenwood Ave,111,Glenwood Ave,Hyde Park,Glenwood,2136
1810065000,,,,,,,,,,,,,340000,,,,,,,,,,,42.246023,-71.122022,1950,2-FAM RES,R2F,TWO FAMILY,75 Chittick Rd,75,Chittick Rd,Hyde Park,Chittick,2136
1810074000,,,,,,,,,,,,,,,,,,,,,,575000,,42.246523,-71.12357,1920,1-FAM RES,R1F,COLONIAL,112 Glenwood Ave,112,Glenwood Ave,Hyde Park,Glenwood,2136
1810091000,,248500,,,,,,,,,,,,,,,,,,,,,,42.247059,-71.123081,1955,1-FAM RES,R1F,COLONIAL,39 Chittick Rd,39,Chittick Rd,Hyde Park,Chittick,2136
1810105000,,,,,,286000,,,,,,,,,,,,,,,,,,42.247572,-71.123311,1920,1-FAM RES,R1F,CONVENTIONAL,26 Chittick Rd,26,Chittick Rd,Hyde Park,Chittick,2136
1810125000,,,,,,,,,,,,,,,,,,,,512000,,,,42.24624,-71.120904,1970,1-FAM RES,R1F,COLONIAL,79 Garfield Ave,79,Garfield Ave,Hyde Park,Garfield,2136
1810138001,,,,,,,,,,,299000,,,,,,,,,,,,,42.246648,-71.121315,1942,2-FAM RES,R2F,TWO FAMILY,63 Garfield Ave,63,Garfield Ave,Hyde Park,Garfield,2136
1810157000,,,,,,,,,,,,,,,,,,,,,450000,,,42.244403,-71.12233,1954,1-FAM RES,R1F,CAPE COD,13 Woodglen Rd,13,Woodglen Rd,Hyde Park,Woodglen,2136
1810164000,,,,,,,,,,,,,,,,,,,,,,725000,,42.244478,-71.122101,1948,2-FAM RES,R2F,TWO FAMILY,16 Woodglen Rd,16,Woodglen Rd,Hyde Park,Woodglen,2136
1810172000,,,292000,,,,,,,,,,,,,,,,,,,,,42.244953,-71.120929,2001,RES UDV LAND,LND,COLONIAL,135 Chittick Rd,135,Chittick Rd,Hyde Park,Chittick,2136
1810178002,,,,,,,,,,,,,,,,,,530000,,,,,,42.245306,-71.120989,1948,2-FAM RES,R2F,TWO FAMILY,112 Chittick Rd,112,Chittick Rd,Hyde Park,Chittick,2136
1810200012,,,,,,,,,,,,,,,,,525000,,,,,,,42.245683,-71.120031,1948,2-FAM RES,R2F,DUPLEX,104 Garfield Ave,104,Garfield Ave,Hyde Park,Garfield,2136
1810201000,,338180,,,,,,,,,,,,,,,,,,,,,,42.246728,-71.119185,2001,RES UDV LAND,LND,COLONIAL,181 Dana Ave,181,Dana Ave,Hyde Park,Dana,2136
1810227000,,,,,,,414000,,,,,,,,,,,,,,,,,42.246801,-71.11926,1940,1-FAM RES,R1F,CAPE COD,179 Dana Ave,179,Dana Ave,Hyde Park,Dana,2136
1810240000,,,,,,,,,,,,,,,,,,,340000,570000,,,,42.2475,-71.121877,1890,2-FAM RES,R2F,CONVENTIONAL,38 Garfield Ave,38,Garfield Ave,Hyde Park,Garfield,2136
1810260000,,,,,,297000,,,,,,,,,,,,,,,,,,42.250007,-71.122539,1920,CONDOMINIUM,RCD,FREE-STANDNG,113 Dana Ave,113,Dana Ave,Hyde Park,Dana,2136
1810300000,,,,,,,,,,,,,,,,405000,,,,,,,,42.24911,-71.12134,1895,3-FAM RES,R3F,CONVENTIONAL,108 Dana Ave,108,Dana Ave,Hyde Park,Dana,2136
1810370040,,,,,,,,,,,,,,,,,,,,,850000,,,42.245453,-71.117595,1991,CHARITY PROP,EXM,RANCH,222 Dana Ave,222,Dana Ave,Hyde Park,Dana,2136
1810425000,,,,,,425000,,,,,,,,,,,,,,,,,,42.245558,-71.114934,1935,1-FAM RES,R1F,TUDOR,169 Williams Ave,169,Williams Ave,Hyde Park,Williams,2136
1810496000,,,,,,,,,,,,,315000,,,,,,,,,,,42.250792,-71.116602,1967,1-FAM RES,R1F,COLONIAL,213 Fairmount Ave,213,Fairmount Ave,Hyde Park,Fairmount,2136
1810504000,,,,,,,,,,,,,,186000,,,,,,,,,,42.248867,-71.117705,1935,2-FAM RES,R2F,CONVENTIONAL,66 Williams Ave,66,Williams Ave,Hyde Park,Williams,2136
1810506000,,,,,,,,,,,,,405000,,,,,,,,,,,42.248991,-71.1179,1939,2-FAM RES,R2F,TWO FAMILY,62 Williams Ave,62,Williams Ave,Hyde Park,Williams,2136
1810558000,,,,,,,,,,,,,,,,,,,,,,450000,,42.250866,-71.118926,1890,CONDOMINIUM,RCD,FREE-STANDNG,19 Williams Ave,19,Williams Ave,Hyde Park,Williams,2136
1810577000,,,,,,,,335000,,,,,,,,,,,,,,,,42.249442,-71.118762,1885,1-FAM RES,R1F,CONVENTIONAL,14 Floral Pl,14,Floral Pl,Hyde Park,Floral,2136
1810633030,,,,,,,,,,,,,,,399000,,,,,,,,,42.25137,-71.116901,1962,1-FAM RES,R1F,CAPE COD,198 Fairmount Ave,198,Fairmount Ave,Hyde Park,Fairmount,2136
1810656001,,,,,,,,,224500,,,,,,,,,,,,,,,42.253371,-71.115439,1875,CONDOMINIUM,RCD,FREE-STANDNG,27 Albion St,27,Albion St,Hyde Park,Albion,2136
1810657000,,,,,,,,,,,,,,,153000,,,,,,,,,42.327636,-71.092443,2014,HS AUTH PROP,EXM,,74 Highland St,74,Highland St,Hyde Park,Highland,2136
1810659000,,,262000,,,,,,,,,,,,,,,,,,,,,42.252005,-71.114941,1935,1-FAM RES,R1F,COLONIAL,66 Highland St,66,Highland St,Hyde Park,Highland,2136
1810663000,,,,,,,,,,,,,,,450000,,,,,,,,,42.25162,-71.1156,1935,1-FAM RES,R1F,COLONIAL,54 Highland St,54,Highland St,Hyde Park,Highland,2136
1810684000,,,,,,,,,,,,,,,,,,,,,660000,,,42.252572,-71.114003,1910,1-FAM RES,R1F,COLONIAL,86 Highland St,86,Highland St,Hyde Park,Highland,2136
1810689000,,,,,,,,,,,,,,,,,,,,,,395000,,42.32197,-71.07204,2022,RES DEV LAND,LND,,18 Albion St,18,Albion St,Hyde Park,Albion,2136
1810691000,,,,,,,,,,,,,,,,,,,,,,985000,,42.253688,-71.115461,1870,1-FAM RES,R1F,COLONIAL,14 Albion St,14,Albion St,Hyde Park,Albion,2136
1810715000,,,,,,,340600,,,,,,,,,,,,,,,,815000,42.327641,-71.092696,2005,CONDOMINIUM,RCD,ROW-END,65 Highland St,65,Highland St,Hyde Park,Highland,2136
1810718000,,,,,305000,,,,,,,,,,,,,,,,,,,42.327396,-71.092802,1900,CONDOMINIUM,RCD,ROW-MIDDLE,75 Highland St,75,Highland St,Hyde Park,Highland,2136
1810763010,,,,,,,,,,,,,,,420000,,,,,,,,,42.248415,-71.113806,1856,EDUCATIONAL,COM,COLONIAL,268 Fairmount Ave,268,Fairmount Ave,Hyde Park,Fairmount,2136
1810906000,,,,,,,,,,,,,,,512000,,,,,,,,,42.253298,-71.112167,1918,1-FAM RES,R1F,COLONIAL,134 Highland St,134,Highland St,Hyde Park,Highland,2136
1810911000,,,,,,,,,,,,,,405000,,,,,,,,,,42.253003,-71.112708,1910,1-FAM RES,R1F,COLONIAL,104 Highland St,104,Highland St,Hyde Park,Highland,2136
1810952000,,,,,,,,,,,,,,,,,,605000,,,,,,42.256398,-71.112351,1890,1-FAM RES,R1F,COLONIAL,888 Metropolitan Ave,888,Metropolitan Ave,Hyde Park,Metropolitan,2136
1811081001,,,,,,,,,,,,,,,,,,,615000,,,,,42.250312,-71.132669,1960,1-FAM RES,R1F,COLONIAL,30 Carlson Rd,30,Carlson Rd,Hyde Park,Carlson,2136
1811157020,,,,,,,457500,,,,,,,,,,,,,,,,,42.259317,-71.125867,1900,2-FAM RES,R2F,TWO FAMILY,49 Austin St,49,Austin St,Hyde Park,Austin,2136
1811159000,,,,,570000,,,,,,,,,,,,,,,,,,,42.25942,-71.125855,1905,2-FAM RES,R2F,CONVENTIONAL,53 Austin St,53,Austin St,Hyde Park,Austin,2136
1811163000,,,,,,,,,,,315500,,,,,,,,,,,,,42.260324,-71.125769,1920,2-FAM RES,R2F,TWO FAMILY,61 Austin St,61,Austin St,Hyde Park,Austin,2136
1811166000,,,,,,,,,,,,,,,,,,260000,,,,,,42.260756,-71.125738,1955,1-FAM RES,R1F,RANCH,69 Austin St,69,Austin St,Hyde Park,Austin,2136
1811169000,,200000,,,,,,,,,,,,,,,,,,,,,,42.261186,-71.125707,1955,1-FAM RES,R1F,RANCH,75 Austin St,75,Austin St,Hyde Park,Austin,2136
1811200000,,,,,569000,,,,,,,,,,,,,,,,,,,42.257402,-71.126488,1900,3-FAM RES,R3F,CONVENTIONAL,7 Austin St,7,Austin St,Hyde Park,Austin,2136
1811214000,,,,,,,,,,,,,,,,,,,406000,,,,,42.257516,-71.127018,1929,1-FAM RES,R1F,BNGL/COTTAGE,53 Gordon Ave,53,Gordon Ave,Hyde Park,Gordon,2136
1811221000,,,,,,,,,,,,,,327000,,,,,,,,,,42.258174,-71.128013,1940,1-FAM RES,R1F,COLONIAL,36 Child St,36,Child St,Hyde Park,Child,2136
1811236000,,,,,,,,,,,,,285000,,,,,,,,,,,42.25823,-71.126543,1960,1-FAM RES,R1F,CAPE COD,18 Greenbrook Rd,18,Greenbrook Rd,Hyde Park,Greenbrook,2136
1811237000,,,,,,,,,,,,,,,,,,,410000,,,,,42.25822,-71.126444,1960,1-FAM RES,R1F,CAPE COD,14 Greenbrook Rd,14,Greenbrook Rd,Hyde Park,Greenbrook,2136
1811248000,,,,,,345000,,,,,,,,,,,,,,,,,,42.258403,-71.126181,1960,1-FAM RES,R1F,RANCH,1 Greenbrook Rd,1,Greenbrook Rd,Hyde Park,Greenbrook,2136
1811267010,,,,,,,,,,,,,,,,,,,,,,,670000,42.260336,-71.126011,1910,1-FAM RES,R1F,COLONIAL,58 Austin St,58,Austin St,Hyde Park,Austin,2136
1811279002,,,,299200,,,,,,,,,,,,,,,,,,,,42.260291,-71.126906,1960,1-FAM RES,R1F,COLONIAL,18 Braewood St,18,Braewood St,Hyde Park,Braewood,2136
1811282001,,,,,,,9700,,,,,,,,,,,,,,,,,42.259758,-71.129018,1958,1-FAM RES,R1F,CONVENTIONAL,10 Hale St,10,Hale St,Hyde Park,Hale,2136
1811283004,,,,,,,,,,,,,,,,,,,,,674900,,,42.259051,-71.130208,1950,1-FAM RES,R1F,CAPE COD,115 Gordon Ave,115,Gordon Ave,Hyde Park,Gordon,2136
1811318000,,,,,,,,,,,,335000,,,,,,,,,,,,42.261966,-71.125882,1925,2-FAM RES,R2F,TWO FAMILY,106-108 Austin St,106-108,Austin St,Hyde Park,Austin,2136
1811382000,,,,,,,,,,,,,,,,,,,,,595000,,,42.260147,-71.127951,1915,2-FAM RES,R2F,TWO FAMILY,49 Braeburn Rd,49,Braeburn Rd,Hyde Park,Braeburn,2136
1811474000,,,,,,,,,,,,,,,,,,,,569000,,,,42.257934,-71.128168,1994,1-FAM RES,R1F,COLONIAL,58 Gordon Ave,58,Gordon Ave,Hyde Park,Gordon,2136
1811479000,,,,,,,,,,,260000,,,,,,,,,,,,,42.25633,-71.126223,1910,2-FAM RES,R2F,DUPLEX,24-26 Gordon Ave,24-26,Gordon Ave,Hyde Park,Gordon,2136
1811481000,,,,,,,,,,164000,,,,,,,,,,,,,,42.256186,-71.126075,1988,CONDOMINIUM,RCD,DUPLEX,18 Gordon Ave,18,Gordon Ave,Hyde Park,Gordon,2136
1811543010,,,,,,,,,,,,,,315000,,,,,,,,,,42.254257,-71.126431,1998,2-FAM RES,R2F,DUPLEX,30 Business St,30,Business St,Hyde Park,Business,2136
1811560000,,289000,,,,,,,,,,,,,,,,765000,,,,,,42.309202,-71.067578,1905,3-FAM RES,R3F,DECKER,22 Barry St,22,Barry St,Hyde Park,Barry,2136
